Num;Fragment;Origin;ToxProb;NoToxProb
1074;(c;O=C(O)c1cc(ccc1C)Br;0.8400562;0.15994382
1075;(;O=C(O)c1cc(ccc1C)Br;0.8400562;0.15994382
1076;C;O1C=CCCC1OC;0.62139034;0.37860972
1077;2c;O=C3N2c1c(cccc1CC2)CC3;0.9097425;0.09025754
1078;(;O=C(c1ccc(OC)cc1)Cc2ccc(OC)cc2;0.9542494;0.045750562
1079;(;C1=C(NC(=S)S1)C;0.9312053;0.06879471
1080;(;C1=C(NC(=S)S1)C;0.9312053;0.06879471
1081;(;C1=C(NC(=S)S1)C;0.9312053;0.06879471
1082;C;C1=C(NC(=S)S1)C;0.9312053;0.06879471
1083;(;O=C1OC(CC#CCC)CCC1;0.9682257;0.031774323
1084;r;O1CCOC1CCBr;0.9244944;0.07550556
1085;)C;O(CCCCCC)CC1(COC1)CC;0.8386234;0.16137664
1086;(;O(CC)C(OCC)C2CCN(Cc1ccccc1)CC2;0.65268713;0.3473129
1087;2;O(CC)C(OCC)C2CCN(Cc1ccccc1)CC2;0.65268713;0.3473129
1088;(;N#Cc1ccc(cc1)C2CCC(C=CC)CC2;0.67052126;0.32947874
1089;2;N#Cc1ccc(cc1)C2CCC(C=CC)CC2;0.67052126;0.32947874
1090;(;CCC(C)I;0.9918677;0.008132333
1091;(;N(C)(C)CCS;0.88308144;0.11691851
1092;)(;N(C)(C)CCS;0.88308144;0.11691851
1093;S;N(C)(C)CCS;0.88308144;0.11691851
1094;C(;O=C(O)C=CC(=O)OCCCC;0.62059045;0.37940952
1095;(;O=C(O)C=CC(=O)OCCCC;0.62059045;0.37940952
1096;C;O=C(O)C=CC(=O)OCCCC;0.62059045;0.37940952
1097;NC;OCCN1C=NCC1;0.6416322;0.3583678
1098;(;N(C)(CCCCCC)CCCCCC;0.97396;0.026040059
1099;(;N(C)(CCCCCC)CCCCCC;0.97396;0.026040059
1100;C));O(c1cscc1(OC))C;0.11066851;0.8893315
1101;(;O(c1cscc1(OC))C;0.11066851;0.8893315
1102;=C);O=C(OCC)C(=C)CO;0.73549616;0.26450387
1103;(;O=C(OCC)C(=C)CO;0.73549616;0.26450387
1104;(;O=C(c1ccccc1)C2CCCCC2;0.841728;0.15827201
1105;C;O(CCC=CCC)C(OCCC=CCC)(OCCC=CCC)C;0.94828224;0.051717773
1106;(;Oc1c(OC)c(OC)cc(c1CCCCCCCCCCO)C;0.9731554;0.02684467
1107;=C);O=C(OCC)C(=C)CBr;0.76925987;0.23074014
1108;(;O=C(OCC)C(=C)CBr;0.76925987;0.23074014
1109;r;O=C(OCC)C(=C)CBr;0.76925987;0.23074014
1110;(;O=C(O)c1cc(ccc1C)I;0.87851524;0.12148477
1111;(c;O=C(O)c1cc(ccc1C)I;0.87851524;0.12148477
1112;C;O=Cc1ccc(cc1)CC;0.8508217;0.14917833
1113;(C;O=C(OCC2CC1C=CC2(C1))C;0.23170063;0.7682994
1114;(;O=C(OCC2CC1C=CC2(C1))C;0.23170063;0.7682994
1115;C;O=C(OCC2CC1C=CC2(C1))C;0.23170063;0.7682994
1116;(;O=C1N(CCCCCCCC)CCCCCCCCCCC1;0.99165034;0.008349652
1117;C;O=C1N(CCCCCCCC)CCCCCCCCCCC1;0.99165034;0.008349652
1118;(c;n2c1cc3OCOc3(cc1sc2C);0.6222417;0.37775835
1119;C;n2c1cc3OCOc3(cc1sc2C);0.6222417;0.37775835
1120;(;O=C(OCC=C(C)C)c1ccccc1(O);0.7900434;0.20995666
1121;(;O=C(OCC=C(C)C)c1ccccc1(O);0.7900434;0.20995666
1122;c;C=Cc1ccc2ccccc2(c1);0.3566618;0.6433382
1123;2c;C=Cc1ccc2ccccc2(c1);0.3566618;0.6433382
1124;S(;O=S(O)c2cccc1ccccc12;0.8324615;0.16753854
1125;c;O=S(O)c2cccc1ccccc12;0.8324615;0.16753854
1126;C;n2c1c(ccs1)sc2C;0.41377616;0.5862239
1127;s;n2c1c(ccs1)sc2C;0.41377616;0.5862239
1128;C;n2c1c(ccs1)sc2C;0.41377616;0.5862239
1129;c;n2c1c(ccs1)sc2C;0.41377616;0.5862239
1130;C;n2c1c(ccs1)sc2C;0.41377616;0.5862239
1131;s;n2c1c(ccs1)sc2C;0.41377616;0.5862239
1132;C;n2c1c(ccs1)sc2C;0.41377616;0.5862239
1133;Cl);O=C1NC2CCCCC2(CC1Cl);0.8214324;0.17856763
1134;(;O=C1NC2CCCCC2(CC1Cl);0.8214324;0.17856763
1135;(;O(C1=CCC(=CC1)C(C)C)C;0.9230892;0.07691079
1136;r;C1CC1Br;0.8710502;0.12894982
1137;(;CCC1CCC(CC1)CBr;0.7442432;0.25575677
1138;r;CCC1CCC(CC1)CBr;0.7442432;0.25575677
1139;C;CCC1CCC(CC1)CBr;0.7442432;0.25575677
1140;r;CCC1CCC(CC1)CBr;0.7442432;0.25575677
1141;(;O=C(N(CCC)CCC)SCc1ccccc1;0.9419938;0.058006193
1142;(;O=C(N(CCC)CCC)SCc1ccccc1;0.9419938;0.058006193
1143;c;O=C(N(CCC)CCC)SCc1ccccc1;0.9419938;0.058006193
1144;C;Oc1ccnn1CC;0.8026877;0.19731236
1145;(;NCC1CCC(CN)CC1;0.9211446;0.07885539
1146;);NCC1CCC(CN)CC1;0.9211446;0.07885539
1147;(;O=C1OCC(CC1)CCC;0.9713017;0.02869829
1148;(;O=C(OCCC=CCC)C1CC1;0.7409975;0.25900254
1149;C;O=C(OCCC=CCC)C1CC1;0.7409975;0.25900254
1150;C;O=C(OCCC=CCC)C1CC1;0.7409975;0.25900254
1151;(c;n1ccn(c1)C;0.43899277;0.56100726
1152;(;O=C(CCc1ccccc1)CCC;0.830988;0.16901197
1153;CC;O=C(CCc1ccccc1)CCC;0.830988;0.16901197
1154;C(C);NC(C)C1CC1;0.8441277;0.15587226
1155;(;O=C(NCCCCCC)NCCCCCCCCCCCCCCCCCC;0.9848797;0.01512038
1156;C;OC1(CC)(CCCC1);0.54673415;0.45326582
1157;(;O(B(Oc1ccccc1)Oc2ccccc2)c3ccccc3;0.91805375;0.081946276
1158;(;CCCCCCCCC1CCCC(CCCCCCCC)C1;0.9935215;0.006478484
1159;(;O=C(OCC)C1CCC(=O)CC1;0.82616556;0.17383452
1160;(;O=C(OCC)C1CCC(=O)CC1;0.82616556;0.17383452
1161;(;O=C(Nc1ccc(cc1(O))C)C;0.91744953;0.08255042
1162;C;O=C(Nc1ccc(cc1(O))C)C;0.91744953;0.08255042
1163;(;OC(C)CCSc1ccccc1;0.86711633;0.13288368
1164;)C;O(c1ccc(cc1)CCN)C;0.85483456;0.14516541
1165;(;O(c1ccc(cc1)CCN)C;0.85483456;0.14516541
1166;(;O=C(OC)C(=O)CC;0.5500776;0.44992232
1167;(;O=C(OC)C(=O)CC;0.5500776;0.44992232
1168;(;O=C(NC(C)C)CCNC(C)C;0.97358906;0.026410975
1169;(;O=C(NC(C)C)CCNC(C)C;0.97358906;0.026410975
1170;(;O=C(NC(C)C)CCNC(C)C;0.97358906;0.026410975
1171;(;O=C(NC(C)C)CCNC(C)C;0.97358906;0.026410975
1172;(;O=C(NC(C)C)CCNC(C)C;0.97358906;0.026410975
1173;(;O=C(NC(C)C)CCNC(C)C;0.97358906;0.026410975
1174;(;O=C(NC(C)C)CCNC(C)C;0.97358906;0.026410975
1175;(;O=C(NCCO)N(CC)CC;0.7353929;0.26460707
1176;(;O=C(NCCO)N(CC)CC;0.7353929;0.26460707
1177;(;O=C(NCCO)N(CC)CC;0.7353929;0.26460707
1178;CCl;O=C(Nc1ccc(O)cc1)CCCl;0.25071478;0.7492852
1179;(;O=C(Nc1ccc(O)cc1)CCCl;0.25071478;0.7492852
1180;(c;Oc1cccc(c1)S;0.36680594;0.633194
1181;S;Oc1cccc(c1)S;0.36680594;0.633194
1182;(;c1cc(c(cc1C)C)SCSc2ccc(cc2C)C;0.944859;0.055140946
1183;C2;n1cccc2c1CCC2;0.11343842;0.8865615
1184;Cl;O=C(Nc1ccccc1)c2ccccc2Cl;0.6163236;0.3836764
1185;(;O=C(Nc1ccccc1)c2ccccc2Cl;0.6163236;0.3836764
1186;CCl;O(N)CC=CCl;0.06282028;0.93717974
1187;)C;O(N)CC=CCl;0.06282028;0.93717974
1188;(;O=C(C=CC1CCOCC1)C;0.9002884;0.099711664
1189;];O=Cc1[nH]c(nc1Cl)CCCC;0.64515966;0.3548403
1190;CCl;O=C(OCCCC)CCCCl;0.55536807;0.4446319
1191;(;O=C(OCCCC)CCCCl;0.55536807;0.4446319
1192;C;C#Cc1ccc(cc1)CCC;0.70502317;0.29497683
1193;(;N1CCN(CC1)C2CCCC2;0.6424288;0.35757118
1194;2;N1CCN(CC1)C2CCCC2;0.6424288;0.35757118
1195;c;O=C2Nc1ccccc1C2;0.8245585;0.17544152
1196;C;O(CC=C)CCCCCCCCC=CCCCCCCCC;0.9917169;0.008283067
1197;(;OC2CN(Cc1ccccc1)CCC2;0.8681859;0.1318142
1198;C;C=CCCCC=CC;0.9380752;0.06192483
1199;l)Cl;n1cc(nc2ccc(cc12)Cl)Cl;0.0110936295;0.9889064
1200;(;O=C(Oc1ccccc1c2ccccc2)C=C;0.8376806;0.1623194
1201;=C;O=C(Oc1ccccc1c2ccccc2)C=C;0.8376806;0.1623194
1202;C;O1CC(OC1C=CCCC)C;0.89040995;0.109590046
1203;(;O1CC(OC1C=CCCC)C;0.89040995;0.109590046
1204;C;O1CC(OC1C=CCCC)C;0.89040995;0.109590046
1205;(C;O=Cc1ccc(OC(C)C)cc1;0.6958382;0.3041618
1206;)Cl;O=C(CCCCCl)Cl;0.8396989;0.16030107
1207;(;O=C(CCCCCl)Cl;0.8396989;0.16030107
1208;=C);OC1CCCCC1(OCC=C);0.4159077;0.58409226
1209;(;O=C(OC)C=CC=CC;0.55925024;0.4407497
1210;C;O=C(OC)C=CC=CC;0.55925024;0.4407497
1211;C;O=C(OC)C=CC=CC;0.55925024;0.4407497
1212;C;O=C(OC)C=CC=CC;0.55925024;0.4407497
1213;(;N#CCC(OC)OC;0.8629719;0.13702813
1214;#;N#CCC(OC)OC;0.8629719;0.13702813
1215;(;N#CCC(OC)OC;0.8629719;0.13702813
1216;(;O(c1cccc(c1)N(CC)CC)CCCCCC;0.9581755;0.04182449
1217;C(;O=C(OCC=Cc1ccccc1)CC(=O)C;0.67015624;0.32984385
1218;(;O=C(OCC=Cc1ccccc1)CC(=O)C;0.67015624;0.32984385
1219;(;n1ccccc1c2cnc(OC)cc2;0.31985196;0.680148
1220;);n1ccccc1c2cnc(OC)cc2;0.31985196;0.680148
1221;3;O=P3(Oc1ccccc1c2ccccc23)CO;0.8623918;0.13760813
1222;(;O=P3(Oc1ccccc1c2ccccc23)CO;0.8623918;0.13760813
1223;3;O=P3(Oc1ccccc1c2ccccc23)CO;0.8623918;0.13760813
1224;C;O=C1NCCS1;0.7975154;0.2024846
1225;(;O1CC(OC1(C)CCCCCC)C;0.955513;0.04448701
1226;N;O=C(N(C)C)CCNN;0.7728645;0.22713548
1227;(;O=C(N(C)C)CCNN;0.7728645;0.22713548
1228;N;O=C(N(C)C)CCNN;0.7728645;0.22713548
1229;(;O=C(N(C)C)CCNN;0.7728645;0.22713548
1230;N;O=C(N(C)C)CCNN;0.7728645;0.22713548
1231;(;O2c1ccc3c(c1CC2)C(CCN)CC3;0.91042763;0.08957239
1232;S;N1=NSC(C1)=S;0.8443986;0.1556014
1233;(;N1=NSC(C1)=S;0.8443986;0.1556014
1234;S;N1=NSC(C1)=S;0.8443986;0.1556014
1235;NS;N1=NSC(C1)=S;0.8443986;0.1556014
1236;(;O=C(OCCCCCC)C(C)CC;0.9544076;0.045592375
1237;(N1);O=C1Nc2ccccc2(N1);0.11684818;0.8831518
1238;C;c1cc(ccc1CS)C(C)(C)C;0.8859371;0.11406287
1239;(;c1cc(ccc1CS)C(C)(C)C;0.8859371;0.11406287
1240;C;c1cc(ccc1CS)C(C)(C)C;0.8859371;0.11406287
1241;(;O=Cc1cc(c(cc1C)C)C;0.9732902;0.02670979
1242;(;OCC(=C)C;0.83856934;0.16143067
1243;C;OCC(=C)C;0.83856934;0.16143067
1244;C;OCCC#CCC#CCC;0.9828179;0.017182177
1245;(;N#CCC(=O)c1ccc(OC)cc1;0.6522648;0.34773523
1246;(;N#CCC(=O)c1ccc(OC)cc1;0.6522648;0.34773523
1247;(;N#CCC(=O)c1ccc(OC)cc1;0.6522648;0.34773523
1248;C;N#CC(=COCCCC)C(OCCCC)OCCCC;0.90173036;0.09826964
1249;C;N#CC(=COCCCC)C(OCCCC)OCCCC;0.90173036;0.09826964
1250;(c(;c1cc(c(cc1I)C)C;0.9093427;0.09065735
1251;(;O=C(O)C(N)CCCCCC=C;0.8579953;0.14200467
1252;C;O=C(O)C(N)CCCCCC=C;0.8579953;0.14200467
1253;(;O=C(O)C(N)CCCCCC=C;0.8579953;0.14200467
1254;C;O=C(O)C(N)CCCCCC=C;0.8579953;0.14200467
1255;);O=C(O)C(N)CCCCCC=C;0.8579953;0.14200467
1256;C;O=C(O)C(N)CCCCCC=C;0.8579953;0.14200467
1257;C;OCC1(OCCO1)C;0.6773711;0.32262895
1258;(;OCC1(OCCO1)C;0.6773711;0.32262895
1259;C;OCC1(OCCO1)C;0.6773711;0.32262895
1260;(;O=C(O)CCCC1CCNCC1;0.8635671;0.13643284
1261;(;O=C(NN)CCC=CCCCCC;0.8802097;0.1197903
1262;);O=C(NN)CCC=CCCCCC;0.8802097;0.1197903
1263;(;O=C(Nc1cccc2c1C(OC2(C)C)C)C;0.9195714;0.08042865
1264;(;O=C(Nc1cccc2c1C(OC2(C)C)C)C;0.9195714;0.08042865
1265;(;O=C(Nc1cccc2c1C(OC2(C)C)C)C;0.9195714;0.08042865
1266;(;N(C)(CCCCCCCCCC)CCCCCCCCCC;0.9907358;0.009264143
1267;(;N(C)(CCCCCCCCCC)CCCCCCCCCC;0.9907358;0.009264143
1268;C(N);O=C(N)C1NCCC1;0.6795239;0.32047617
1269;(;C(CS)CS;0.9741659;0.025834048
1270;S;C(CS)CS;0.9741659;0.025834048
1271;(;O=C(N)CSCc1occc1;0.8946299;0.10537012
1272;);O=C(N)CSCc1occc1;0.8946299;0.10537012
1273;);Oc1cc(ccc1C2CCCCC2)C;0.92208445;0.077915594
1274;C(;N#CC(c1ccc(F)cc1)C(C)C;0.85774297;0.14225703
1275;Cl;ON=Cc1ccc(cc1)Cl;0.1693876;0.8306124
1276;C;ON=Cc1ccc(cc1)Cl;0.1693876;0.8306124
1277;(;N#CC(O)CCCC;0.8856175;0.11438245
1278;(C;N#Cc1ccc(OCCN(C)C)cc1;0.10116954;0.8988304
1279;(=O);O=C(OCC(=O)O)N;0.30838582;0.6916142
1280;(;O=C(OCC(=O)O)N;0.30838582;0.6916142
1281;(;OCC1CCC(CC1)C2CCC(CCC)CC2;0.8368424;0.16315758
1282;2;OCC1CCC(CC1)C2CCC(CCC)CC2;0.8368424;0.16315758
1283;(;O=C1OCC2C1C2(C)(C);0.8827604;0.11723958
1284;(C);O=C1OCC2C1C2(C)(C);0.8827604;0.11723958
1285;cs;OCc1cncs1;0.07562522;0.9243748
1286;(;C(C1CSC(CS)CS1)S;0.986535;0.013464936
1287;(;C(C1CSC(CS)CS1)S;0.986535;0.013464936
1288;CCl;OCCSCC(O)CCl;0.38302383;0.6169762
1289;(;OCCSCC(O)CCl;0.38302383;0.6169762
1290;c;N#Cc1ccccc1c2ccc(cc2)C;0.7426621;0.25733793
1291;Cl;c1cc(ccc1CS)Cl;0.4570087;0.5429913
1292;(;c1cc(ccc1CS)Cl;0.4570087;0.5429913
1293;(;OCC1CCC(CC1)C(C)C;0.9219012;0.07809874
1294;(;O=[S+](C)(C)C;0.8917658;0.10823418
1295;(;O=[S+](C)(C)C;0.8917658;0.10823418
1296;S;O=[S+](C)(C)C;0.8917658;0.10823418
1297;(;O=[S+](C)(C)C;0.8917658;0.10823418
1298;(;O=[S+](C)(C)C;0.8917658;0.10823418
1299;(C;NN1CCN(C)CC1;0.67024904;0.32975093
1300;N;NN1CCN(C)CC1;0.67024904;0.32975093
1301;(;O=C2Oc1ccc(O)cc1C2c3ccccc3;0.8946882;0.105311856
1302;S(=;O=S(=O)(Oc1cnccc1)C;0.71216786;0.2878322
1303;(;O=S(=O)(Oc1cnccc1)C;0.71216786;0.2878322
1304;Cl;OCCOc1ccc(cc1)Cl;0.033192895;0.96680707
1305;I;C1CC1CI;0.95275515;0.047244795
1306;(;O=C(O)Cc1cccc(OC)c1;0.8590897;0.14091027
1307;(F);O=Cc1cc(OC)ccc1(F);0.06544668;0.93455327
1308;C;n2c1ccccc1sc2SSC3CCCCC3;0.1821369;0.81786317
1309;SC;n2c1ccccc1sc2SSC3CCCCC3;0.1821369;0.81786317
1310;(C;O=C(OC(C)COC)C;0.77791864;0.2220813
1311;(;O=C(OC(C)COC)C;0.77791864;0.2220813
1312;r;O=C1OCCC1Br;0.897194;0.10280599
1313;C;O=C1OCCC1Br;0.897194;0.10280599
1314;r;O=C1OCCC1Br;0.897194;0.10280599
1315;(;O=C(N1CCNCCC1)C;0.92073315;0.07926692
1316;)c;OCc1cccc(OC)c1;0.085012555;0.9149875
1317;(;OCc1cccc(OC)c1;0.085012555;0.9149875
1318;(;O=C1OCC(O1)CC;0.8876436;0.11235643
1319;[nH]1;Sc1cnn[nH]1;0.007195539;0.99280447
1320;(;O=C(C)CC(c1ccccc1)(C)C;0.93947965;0.060520332
1321;(;O=C(C)CC(c1ccccc1)(C)C;0.93947965;0.060520332
1322;C;O=C(C)CC(c1ccccc1)(C)C;0.93947965;0.060520332
1323;(;O=C(OCCC=CCC)C(O)C;0.792613;0.20738699
1324;C;O=C(OCCC=CCC)C(O)C;0.792613;0.20738699
1325;(;O(c1ccccc1)CC(CC)CCCC;0.93916124;0.060838785
1326;(;O=C(NC1CCNCC1)CCCCCCCCCCC;0.982735;0.017265087
1327;C;O=C(NC1CCNCC1)CCCCCCCCCCC;0.982735;0.017265087
1328;)Cl;N#Cc1nc(cnc1Cl)Cl;0.27133524;0.72866476
1329;(;N#Cc1nc(cnc1Cl)Cl;0.27133524;0.72866476
1330;2;O=C1CCCC1C2CCCC2;0.6111796;0.3888204
1331;(;O=C2CN(Cc1ccccc1)CC2;0.6531016;0.34689838
1332;2;O=C2CN(Cc1ccccc1)CC2;0.6531016;0.34689838
1333;(;O=C(OCC)C(N)CCc1ccccc1;0.87030494;0.12969509
1334;);O=C(OCC)C(N)CCc1ccccc1;0.87030494;0.12969509
1335;(;O=C(OCCOc1ccccc1)C=C;0.5626335;0.43736652
1336;=C;O=C(OCCOc1ccccc1)C=C;0.5626335;0.43736652
1337;=C(;N1=C(OC)CCCC1;0.7693428;0.23065728
1338;N;N1=C(OC)CCCC1;0.7693428;0.23065728
1339;2;O2c1cccc(C=C)c1CC2;0.6887873;0.31121278
1340;(;O2c1cccc(C=C)c1CC2;0.6887873;0.31121278
1341;2;O2c1cccc(C=C)c1CC2;0.6887873;0.31121278
1342;C;O2c1cccc(C=C)c1CC2;0.6887873;0.31121278
1343;2;O2c1cccc(C=C)c1CC2;0.6887873;0.31121278
1344;(;O=C(OC)C1C(=O)CCCC1;0.7549359;0.24506406
1345;(;O=C(OC)C1C(=O)CCCC1;0.7549359;0.24506406
1346;C;O=C(OC)C1C(=O)CCCC1;0.7549359;0.24506406
1347;(;O=C(OC)C1C(=O)CCCC1;0.7549359;0.24506406
1348;l;O=C(C=CC)Cl;0.43317693;0.56682307
1349;(;O=C(C=CC)Cl;0.43317693;0.56682307
1350;l;O=C(C=CC)Cl;0.43317693;0.56682307
1351;CC2;O=C2CCC(c1cccc(F)c1)CC2;0.48553967;0.5144603
1352;(F;N#Cc1ccc(O)c(F)c1;0.31091484;0.6890852
1353;c;N#Cc1ccc(O)c(F)c1;0.31091484;0.6890852
1354;C;O=S1OCCO1;0.48986644;0.51013356
1355;S;O=S1OCCO1;0.48986644;0.51013356
1356;C;O=S1OCCO1;0.48986644;0.51013356
1357;C;O(c1ccccc1Cc2ccccc2)CCCCBr;0.9533704;0.046629626
1358;r;O(c1ccccc1Cc2ccccc2)CCCCBr;0.9533704;0.046629626
1359;(;OCC(Oc1cc(cc(c1)C)C)C;0.73352045;0.26647958
1360;(;OCC(Oc1cc(cc(c1)C)C)C;0.73352045;0.26647958
1361;);OCC(Oc1cc(cc(c1)C)C)C;0.73352045;0.26647958
1362;(;O=C1N(CCN1CCC)CCC;0.96883607;0.031163892
1363;S;CS;0.9106576;0.08934246
1364;CS;CS;0.9106576;0.08934246
1365;(;O=C(O)C(O)Cc1ccccc1;0.77944326;0.22055672
1366;(;O=C(O)C(O)Cc1ccccc1;0.77944326;0.22055672
1367;2Br;OC2c1ccccc1CC2Br;0.07910691;0.920893
1368;(;O=C(OC)C(Oc1ccc(O)cc1)C;0.77072185;0.22927816
1369;(;O=C(OC)C(Oc1ccc(O)cc1)C;0.77072185;0.22927816
1370;(;O=C(OC)C(Oc1ccc(O)cc1)C;0.77072185;0.22927816
1371;(;O=C(OC)C(Oc1ccc(O)cc1)C;0.77072185;0.22927816
1372;2;O=C2c1cccc(O)c1CCC2;0.44176173;0.5582383
1373;c;O=C2c1cccc(O)c1CCC2;0.44176173;0.5582383
1374;2;O=C2c1cccc(O)c1CCC2;0.44176173;0.5582383
1375;S(;O=S(=O)(CCO)CCN;0.57717574;0.42282426
1376;(;O=S(=O)(CCO)CCN;0.57717574;0.42282426
1377;(;OCCN1CCN(CC1)C(c2ccccc2)c3ccccc3;0.94140524;0.058594692
1378;(;O=C1C(=COc2cc(O)ccc12)c3ccccc3;0.9562797;0.043720257
1379;(c;Oc1ccc(cc1)CCO;0.717917;0.28208295
1380;CCl;n1ccc(cc1Cl)CCl;0.02937881;0.97062117
1381;l;n1ccc(cc1Cl)CCl;0.02937881;0.97062117
1382;r;O1CCCOC1CBr;0.94174016;0.058259837
1383;(;O(c1ccc(cc1)c2ccccc2)c3ccc(cc3)C;0.91090137;0.08909871
1384;Cl;C=CCSc1ccc(cc1)Cl;0.071659856;0.92834014
1385;(;O=C(NNC)C;0.6532524;0.34674755
1386;);O=C(NNC)C;0.6532524;0.34674755
1387;(;O=C1OCCC(O)(C)C1;0.93506664;0.06493335
1388;(;O=C1OCCC(O)(C)C1;0.93506664;0.06493335
1389;(C;OC1CC(C)CCC1C(O)(C)C;0.97240597;0.027594013
1390;(;OC1CC(C)CCC1C(O)(C)C;0.97240597;0.027594013
1391;(;FC(F)(F)COc1ccccc1(O);0.9688232;0.031176824
1392;(;FC(F)(F)COc1ccccc1(O);0.9688232;0.031176824
1393;(;FC(F)(F)COc1ccccc1(O);0.9688232;0.031176824
1394;(;FC(F)(F)COc1ccccc1(O);0.9688232;0.031176824
1395;(;O=C(Oc1ccccc1)C(=O)OC;0.5979977;0.4020023
1396;(=;O=C(Oc1ccccc1)C(=O)OC;0.5979977;0.4020023
1397;(;C#CC(O)C;0.9555319;0.044468038
1398;(;N#CC(O)CCSC;0.8855025;0.11449744
1399;(;O=C(COC)Cl;0.6892326;0.31076738
1400;)Cl;O=C(COC)Cl;0.6892326;0.31076738
1401;(;O=C(O)C=Cc1ccc(cc1)C;0.76514196;0.23485805
1402;(;O=C(OCC)C(C(=O)CCCCC)CC#C;0.9425954;0.057404585
1403;(;O=C(OCC)C(C(=O)CCCCC)CC#C;0.9425954;0.057404585
1404;(;N1C(C)(C)CCCC1(C)C;0.97956216;0.020437822
1405;(;N1C(C)(C)CCCC1(C)C;0.97956216;0.020437822
1406;C;N1C(C)(C)CCCC1(C)C;0.97956216;0.020437822
1407;(;O=C1C(=C(C)C(C)C1C)C;0.97050256;0.029497385
1408;(;O=C1C(=C(C)C(C)C1C)C;0.97050256;0.029497385
1409;(;O=C1C(=C(C)C(C)C1C)C;0.97050256;0.029497385
1410;C;FC(F)=C1CCNCC1;0.70965314;0.29034692
1411;(;FC(F)=C1CCNCC1;0.70965314;0.29034692
1412;C;FC(F)=C1CCNCC1;0.70965314;0.29034692
1413;(;O=C(OCC)C(=O)CCC;0.7562544;0.24374563
1414;2;O(c1ccc(cc1)C)c2ccc(cc2)CN;0.693591;0.306409
1415;(;O(c1ccc(cc1)C)c2ccc(cc2)CN;0.693591;0.306409
1416;2;O(c1ccc(cc1)C)c2ccc(cc2)CN;0.693591;0.306409
1417;N;O(c1ccc(cc1)C)c2ccc(cc2)CN;0.693591;0.306409
1418;(;OCCSCC(O)CSCCO;0.88265693;0.117343076
1419;C;ON=C1CN2CCC1CC2;0.71935797;0.28064206
1420;2C;ON=C1CN2CCC1CC2;0.71935797;0.28064206
1421;(;O=C(OCC)C=CN(C)C;0.615897;0.384103
1422;(;O=C(OCC)C=CN(C)C;0.615897;0.384103
1423;(;O=C(OCC)C=CN(C)C;0.615897;0.384103
1424;(;O=C(O)C2NCc1ccccc1C2;0.46615484;0.5338452
1425;2;O=C(O)C2NCc1ccccc1C2;0.46615484;0.5338452
1426;=C;C=CCCCCCCCCCCC=C;0.9968996;0.003100369
1427;(;Fc1nc(F)nc(n1)N(CC)CC;0.8995416;0.10045836
1428;(;Fc1nc(F)nc(n1)N(CC)CC;0.8995416;0.10045836
1429;(;Fc1nc(F)nc(n1)N(CC)CC;0.8995416;0.10045836
1430;(;Fc1nc(F)nc(n1)N(CC)CC;0.8995416;0.10045836
1431;(;Fc1nc(F)nc(n1)N(CC)CC;0.8995416;0.10045836
1432;(;Fc1nc(F)nc(n1)N(CC)CC;0.8995416;0.10045836
1433;(;Fc1nc(F)nc(n1)N(CC)CC;0.8995416;0.10045836
1434;(;Fc1nc(F)nc(n1)N(CC)CC;0.8995416;0.10045836
1435;(;O=C(O)CC(c1ccccc1)(C)C;0.89663017;0.103369884
1436;C;O=C(O)CC(c1ccccc1)(C)C;0.89663017;0.103369884
1437;(;O=C(O)CC(c1ccccc1)(C)C;0.89663017;0.103369884
1438;C;O=C(O)CC(c1ccccc1)(C)C;0.89663017;0.103369884
1439;(;O=C(NCCc1ccccc1)c2ccccc2;0.9497401;0.050259877
1440;C(C;N1=C(C)CCC1;0.79297185;0.2070282
1441;(;N1CCNC(C)C1;0.9618397;0.03816033
1442;(;NN1CCN(CC1)C2CCCC2;0.67797846;0.32202148
1443;N;NN1CCN(CC1)C2CCCC2;0.67797846;0.32202148
1444;(;NN1CCN(CC1)C2CCCC2;0.67797846;0.32202148
1445;(;O(C)C1CCC(CC1)C2CCC(CCC)CC2;0.9233488;0.07665127
1446;(;O(C)C1CCC(CC1)C2CCC(CCC)CC2;0.9233488;0.07665127
1447;(;O(C)C1CCC(CC1)C2CCC(CCC)CC2;0.9233488;0.07665127
1448;(;OCCC(O)CO;0.75164676;0.24835327
1449;);OCCC(O)CO;0.75164676;0.24835327
1450;nH]1;O=Cc1cnc[nH]1;0.038729537;0.9612704
1451;(;O=C(Oc1ccc(cc1)c2ccccc2)C;0.95332456;0.046675388
1452;(;O=C(Oc1ccc(cc1)c2ccccc2)C;0.95332456;0.046675388
1453;(;O=C(O)C(CCCCCC)Br;0.8944857;0.105514266
1454;(;O=C(O)C(CCCCCC)Br;0.8944857;0.105514266
1455;(;O=C(O)CCCCCCC(C)C;0.9630555;0.036944527
1456;(;O=C(O)CCCCCCC(C)C;0.9630555;0.036944527
1457;(;O=C(OCCCC=C)C(NCc1occc1)CC;0.8538823;0.1461177
1458;C;O=C(OCCCC=C)C(NCc1occc1)CC;0.8538823;0.1461177
1459;(;O=C(OCC)C(=O)CCc1ccccc1;0.78990376;0.21009623
1460;(C;Oc2cccc1c2(OC(C)(C)C1);0.70671326;0.29328674
1461;(F)(;FC(F)(F)CCCO;0.70154375;0.29845622
1462;(c;O=Cc1ccc(c(c1)C)C;0.52937347;0.4706265
