Num;Fragment;Origin;ToxProb;NoToxProb
3399;O(C)CC1CCC(CCCC(CC)CCC)CC1;O(C)CC1CCC(CCCC(CC)CCC)CC1;0.86399245;0.13600755
3401;ccccc1;O=C1OC(=Nc2ccccc12)c3ccc(cc3)C4=Nc5ccccc5(C(=O)O4);0.99826235;0.0017377009
3403;O=C1OC(;O=C1OC(=Nc2ccccc12)c3ccc(cc3)C4=Nc5ccccc5(C(=O)O4);0.99826235;0.0017377009
3405;=C(Oc1ccccc1)OCCCC;O=C(Oc1ccccc1)OCCCC;0.95447826;0.045521747
3406;O=C(Oc1ccccc1)OCCCC;O=C(Oc1ccccc1)OCCCC;0.95447826;0.045521747
3407;=C(OC(C)Cl)C;O=C(OC(C)Cl)C;0.17532052;0.82467955
3408;O=C(OC(C)Cl)C;O=C(OC(C)Cl)C;0.17532052;0.82467955
3409;Cc1nc;O=C(OCc1nc(c(n1Cc2ccncc2)Sc3cc(cc(c3)Cl)Cl)C(C)C)N;0.9991003;0.00089971605
3418;n1[nH]c(N)cc1c;n1[nH]c(N)cc1c2ccccc2(OCC);0.9579651;0.042034872
3425;1c(oc2ccc3ccccc3(c12))C;n1c(oc2ccc3ccccc3(c12))C;0.9905578;0.009442156
3426;n1c(oc2ccc3ccccc3(c12))C;n1c(oc2ccc3ccccc3(c12))C;0.9905578;0.009442156
3427;c1ccccc1(NN;O(c1ccccc1(NN))C;0.8464205;0.15357952
3428;CCN(C;O=C(OC)c1cnn(c1C2CC2)C4CCN(C(=O)OCc3ccccc3)CC4;0.9704753;0.029524716
3433;=C(O)Cc2ccc1c(ccs1)c2;O=C(O)Cc2ccc1c(ccs1)c2;0.5406692;0.45933074
3434;O=C(O)Cc2ccc1c(ccs1)c2;O=C(O)Cc2ccc1c(ccs1)c2;0.5406692;0.45933074
3435;(CNC;O=C(OC(C)(C)C)NC2CCC(CNC(=O)C1NCCC1)CC2;0.01473534;0.9852646
3440;#CC1=C(O)N(C(=O)C;N#CC1=C(O)N(C(=O)C=C1C)C;0.5571447;0.44285527
3441;N#CC1=C(O)N(C(=O)C;N#CC1=C(O)N(C(=O)C=C1C)C;0.5571447;0.44285527
3442;=C1CCCCCCCCCCCCC(C)C1;O=C1CCCCCCCCCCCCC(C)C1;0.9147779;0.08522212
3443;O=C1CCCCCCCCCCCCC(C)C1;O=C1CCCCCCCCCCCCC(C)C1;0.9147779;0.08522212
3444;=C2C(OC(;O=C2C(OC(=NC1CCCCC1)N2C3CCCCC3)=Cc4ccc(cc4)N(CC)CC;0.9848275;0.015172503
3446;O=C2C(OC(;O=C2C(OC(=NC1CCCCC1)N2C3CCCCC3)=Cc4ccc(cc4)N(CC)CC;0.9848275;0.015172503
3448;=C1CCC(CC1)C3CCC(c2ccc(cc2)C)CC3;O=C1CCC(CC1)C3CCC(c2ccc(cc2)C)CC3;0.7923429;0.2076571
3449;O=C1CCC(CC1)C3CCC(c2ccc(cc2)C)CC3;O=C1CCC(CC1)C3CCC(c2ccc(cc2)C)CC3;0.7923429;0.2076571
3450;cc1B;Nc1c(cc(cc1Br)Cc2cc(c(N)c(c2)Br)CC)CC;0.32475;0.67525
3455;=Cc1ccc(OCC(=;O=Cc1ccc(OCC(=O)OC)c(OC)c1;0.9175451;0.08245491
3457;O=Cc1ccc(OCC(=;O=Cc1ccc(OCC(=O)OC)c(OC)c1;0.9175451;0.08245491
3458;C(OCC(OC(O)CC)C)CC;OC(OCC(OC(O)CC)C)CC;0.5917046;0.40829536
3459;OC(OCC(OC(O)CC)C)CC;OC(OCC(OC(O)CC)C)CC;0.5917046;0.40829536
3460;=C(N)C(=NO)C(;O=C(N)C(=NO)C(=O)C;0.005733024;0.99426705
3461;C1C(=C(C)C(C)C1(C))C;OC1C(=C(C)C(C)C1(C))C;0.1794982;0.8205018
3462;OC1C(=C(C)C(C)C1(C))C;OC1C(=C(C)C(C)C1(C))C;0.1794982;0.8205018
3463;1ccc(cc1)N3c2ccccc2C4CCCC34;c1ccc(cc1)N3c2ccccc2C4CCCC34;0.6262734;0.37372664
3464;c1ccc(cc1)N3c2ccccc2C4CCCC34;c1ccc(cc1)N3c2ccccc2C4CCCC34;0.6262734;0.37372664
3465;CC1(COC1;O=C(OCC1(COC1)CC)c3ccc(OCC2(COC2)CC)cc3;0.73676866;0.26323128
3467;c1cc(F;O=C(OCC)C(=CN(C)C)C(=O)c1cc(F)c(F)c(OC)c1(F);0.99316555;0.006834453
3471;C=CC(F)(F)F;FC=CC(F)(F)F;0.015645688;0.98435426
3472;FC=CC(F)(F)F;FC=CC(F)(F)F;0.015645688;0.98435426
3473;Sc3n;O=C(OC(c1ccccc1)c2ccccc2)C5=C(CSc3nnnn3C)CSC4N5(C(=O)C4(NC(=O)CBr));0.1259607;0.8740393
3476;CB;O=C(OC(c1ccccc1)c2ccccc2)C5=C(CSc3nnnn3C)CSC4N5(C(=O)C4(NC(=O)CBr));0.1259607;0.8740393
3478;P(OCC;O=P(OCC)(OCC)Cc1ccccc1;0.078023985;0.92197603
3481;=C(OC)CN;O=C(OC)CN=C(c1ccccc1)c2ccccc2;0.8582155;0.14178443
3483;O=C(OC)CN;O=C(OC)CN=C(c1ccccc1)c2ccccc2;0.8582155;0.14178443
3484;B(O)c1cccc(N)c1;OB(O)c1cccc(N)c1;0.9947976;0.005202394
3485;OB(O)c1cccc(N)c1;OB(O)c1cccc(N)c1;0.9947976;0.005202394
3486;1c(csc1C(C)C)CNC;n1c(csc1C(C)C)CNC;0.58667016;0.4133298
3487;n1c(csc1C(C)C)CNC;n1c(csc1C(C)C)CNC;0.58667016;0.4133298
3494;c2ccccc2;O=C(OC(=O)C(c1ccc(c(F)c1)c2ccccc2)C)OCC(C)C;0.8687223;0.13127762
3495;C(OC(;O=C(OC(=O)C(c1ccc(c(F)c1)c2ccccc2)C)OCC(C)C;0.8687223;0.13127762
3499;cc(cc1)C;O=C(Oc1ccc(cc1)C(=O)OCc2ccccc2)c3ccc(O)cc3;0.71820694;0.2817931
3510;C(F)(C(F)(F)F)C(F)(F)F;O=C(F)C(F)(C(F)(F)F)C(F)(F)F;0.070248015;0.92975193
3511;=C(F;O=C(F)C(F)(C(F)(F)F)C(F)(F)F;0.070248015;0.92975193
3517;(N)C1;O=C(N(C)C)C1CCC(O)C(N)C1;0.43932423;0.5606758
3522;cc4(N=Nc1c(;O=S(=O)(O)c4cc(OC)ccc4(N=Nc1c(O)c2ccc(cc2(cc1S(=O)(=O)O))Nc3nc(F)nc(n3)NCCO);0.56837404;0.43162596
3524;1S(=O);O=S(=O)(O)c4cc(OC)ccc4(N=Nc1c(O)c2ccc(cc2(cc1S(=O)(=O)O))Nc3nc(F)nc(n3)NCCO);0.56837404;0.43162596
3525;CCO;O=S(=O)(O)c4cc(OC)ccc4(N=Nc1c(O)c2ccc(cc2(cc1S(=O)(=O)O))Nc3nc(F)nc(n3)NCCO);0.56837404;0.43162596
3526;(CCNC(C)(C;N(CCNC(C)(C)C)C(C)(C)C;0.00496436;0.99503565
3527;N(CCNC(C)(C;N(CCNC(C)(C)C)C(C)(C)C;0.00496436;0.99503565
3528;=CC1=C(C(=CO)CCC1)Cl;O=CC1=C(C(=CO)CCC1)Cl;0.12343493;0.8765651
3529;O=CC1=C(C(=CO)CCC1)Cl;O=CC1=C(C(=CO)CCC1)Cl;0.12343493;0.8765651
3530;=C(OCC(CC)CCCC)Cl;O=C(OCC(CC)CCCC)Cl;0.6145078;0.38549215
3531;O=C(OCC(CC)CCCC)Cl;O=C(OCC(CC)CCCC)Cl;0.6145078;0.38549215
3532;1c2ccc(cc2(;O1c2ccc(cc2(OC1))Br;0.9560788;0.04392113
3534;O1c2ccc(cc2(;O1c2ccc(cc2(OC1))Br;0.9560788;0.04392113
3535;N#[N+;N#[N+]c2cc1c(cc(cc1S(=O)(=O)O)S(=O)(=O)O)c(c2)S(=O)(=O)O;0.20868438;0.7913156
3538;cc1S;N#[N+]c2cc1c(cc(cc1S(=O)(=O)O)S(=O)(=O)O)c(c2)S(=O)(=O)O;0.20868438;0.7913156
3544;=C2N;C=C2N(c1ccc(cc1C2(Cc3ccccc3)Cc4ccccc4)C)CC;0.9931559;0.006844144
3545;C=C2N;C=C2N(c1ccc(cc1C2(Cc3ccccc3)Cc4ccccc4)C)CC;0.9931559;0.006844144
3547;=C(Nc1c3c;O=C(Nc1c3c(nc2c1CCCC2)oc(c3C)C)CN4C(=O)CCC4;0.9938757;0.006124296
3548;O=C(Nc1c3c;O=C(Nc1c3c(nc2c1CCCC2)oc(c3C)C)CN4C(=O)CCC4;0.9938757;0.006124296
3549;=C1C=CC(=O)N1CC;O=C1C=CC(=O)N1CCN(c3ccc(N=Nc2ccc(cc2)[N+](=O)[O-])c(c3)NC(=O)C)CC;0.88490766;0.11509226
3552;O=C1C=CC(=O)N1CC;O=C1C=CC(=O)N1CCN(c3ccc(N=Nc2ccc(cc2)[N+](=O)[O-])c(c3)NC(=O)C)CC;0.88490766;0.11509226
3554;1Cl);O=C(OCC4OC(OC3C(OC(OC2C(OC(Oc1ccc(cc1Cl)[N+](=O)[O-])C(OC(=O)C)C2(OC(=O)C))COC(=O)C)C(OC(=O)C)C3(OC(=O)C))COC(=O)C)C(OC(=O)C)C(OC(=O)C)C4(OC(=O)C))C;0.016272834;0.9837271
3558;c(c3C;Oc1ccccc1C(c2cc(c(O)c(c2C)C)C)c3cc(c(O)c(c3C)C)C;0.25350633;0.74649364
3562;1ccc(cc1)N(c2ccccc2)c3ccc(cc3)C;c1ccc(cc1)N(c2ccccc2)c3ccc(cc3)C;0.89191955;0.10808037
3563;c1ccc(cc1)N(c2ccccc2)c3ccc(cc3)C;c1ccc(cc1)N(c2ccccc2)c3ccc(cc3)C;0.89191955;0.10808037
3564;c(N)c1(F);O=C(O)c1cc(F)c(F)c(N)c1(F);0.97162074;0.028379323
3567;N2(C(=O)C1(C(O;O=C(O)C2=C(C(C)C1N2(C(=O)C1(C(O)C)))Sc3nc(cs3)C4=CC(NC4)C;0.8224727;0.17752728
3572;c3c(N)[nH;O=C(OC1C(CC(C)CC1C(C)(C)C)C(C)(C)C)c3c(N)[nH]cc3(c2ccccc2);0.5423996;0.4576004
3579;#CCCNC(C(=O)O;N#CCCNC(C(=O)O)C(C)C;0.36967555;0.6303244
3580;N#CCCNC(C(=O)O;N#CCCNC(C(=O)O)C(C)C;0.36967555;0.6303244
3582;C2N3(C(=O;O=C(OCc1ccc(cc1)[N+](=O)[O-])C3=C(C(C)C2N3(C(=O)C2(C(O)C)))P(=O)(Oc4ccccc4)Oc5ccccc5;0.13110559;0.8688944
3583;C2(C(O)C);O=C(OCc1ccc(cc1)[N+](=O)[O-])C3=C(C(C)C2N3(C(=O)C2(C(O)C)))P(=O)(Oc4ccccc4)Oc5ccccc5;0.13110559;0.8688944
3589;c1nc[nH]c1(C(=O);O=C(O)c1nc[nH]c1(C(=O)O);0.47776094;0.52223897
3595;#CC(N)(C;N#CC(N)(C)C(C)C;0.016856793;0.98314315
3597;N#CC(N)(C;N#CC(N)(C)C(C)C;0.016856793;0.98314315
3598;c1[CH2+;CCCc1nn(-c2ccccc2)c(O)c1[CH2+]1C(=O)C(C=C2N(C)c3ccc(Cl)cc3C2(C)C)C1O;0.9998683;0.00013167533
3599;CCc1n;CCCc1nn(-c2ccccc2)c(O)c1[CH2+]1C(=O)C(C=C2N(C)c3ccc(Cl)cc3C2(C)C)C1O;0.9998683;0.00013167533
3603;N(=C2CCN;N(=C2CCN(Cc1ccccc1)CC2)C(c3ccccc3)c4ccccc4(N);0.5357282;0.4642718
3604;4(N;N(=C2CCN(Cc1ccccc1)CC2)C(c3ccccc3)c4ccccc4(N);0.5357282;0.4642718
3607;=C(NC(c1ccc;O=C(NC(c1ccc(cc1CCl)Br)C)C(C)(C)C;0.9989254;0.0010745744
3608;O=C(NC(c1ccc;O=C(NC(c1ccc(cc1CCl)Br)C)C(C)(C)C;0.9989254;0.0010745744
3609;)C(;O=C3OC(CCC2C(C=CC1=CC(C)CC(OC(=O)C(C)CC)C12)C)CC(O)C3;0.56194925;0.43805066
3616;COc1cc;O=C(NC)COc1cc(c(F)cc1Cl)c2nn(c(OC(F)F)c2Cl)C;0.98630005;0.013700009
3617;=C(NC;O=C(NC)COc1cc(c(F)cc1Cl)c2nn(c(OC(F)F)c2Cl)C;0.98630005;0.013700009
3619;O=C(NC;O=C(NC)COc1cc(c(F)cc1Cl)c2nn(c(OC(F)F)c2Cl)C;0.98630005;0.013700009
3620;=C(NCC1N(CC);O=C(NCC1N(CC)CCC1)c2cc(ccc2(OC))S(=O)(=O)OCC;0.53458154;0.46541846
3621;O=C(NCC1N(CC);O=C(NCC1N(CC)CCC1)c2cc(ccc2(OC))S(=O)(=O)OCC;0.53458154;0.46541846
3623;=C(N)C(O)C;O=C(N)C(O)C;0.0028407138;0.99715924
3624;O=C(N)C(O)C;O=C(N)C(O)C;0.0028407138;0.99715924
3625;c(n1)Nc2nnn[nH]2;n1n[nH]c(n1)Nc2nnn[nH]2;0.5400362;0.45996377
3627;#CCc1ccc(cc1;N#CCc1ccc(cc1)C(C)(C)C;0.9998124;0.00018754779
3628;N#CCc1ccc(cc1;N#CCc1ccc(cc1)C(C)(C)C;0.9998124;0.00018754779
3629;ccc(cc2(F;Fc4cc(OC(F)(F)c1c(F)cc(cc1(F))c2ccc(cc2(F))c3ccc(cc3)CCC)cc(F)c4(F);0.8992913;0.10070876
3630;c(cc1(F;Fc4cc(OC(F)(F)c1c(F)cc(cc1(F))c2ccc(cc2(F))c3ccc(cc3)CCC)cc(F)c4(F);0.8992913;0.10070876
3635;Fc;Fc4cc(OC(F)(F)c1c(F)cc(cc1(F))c2ccc(cc2(F))c3ccc(cc3)CCC)cc(F)c4(F);0.8992913;0.10070876
3636;=C1N(C(=O;O=C1N(C(=O)C(N1I)(C)C)I;0.39491534;0.60508466
3637;C(N1I;O=C1N(C(=O)C(N1I)(C)C)I;0.39491534;0.60508466
3638;O=C1N(C(=O;O=C1N(C(=O)C(N1I)(C)C)I;0.39491534;0.60508466
3640;c1(F;O=Cc1cc(OC)cc(O[Si](C)(C)C(C)(C)C)c1(F);0.92230964;0.07769037
3641;O=Cc1cc;O=Cc1cc(OC)cc(O[Si](C)(C)C(C)(C)C)c1(F);0.92230964;0.07769037
3642;n1cnc(c(c1CC)Cl)Cl;n1cnc(c(c1CC)Cl)Cl;0.94209224;0.05790776
3643;+;O=C(OCC[N+](C)(C)Cc1ccccc1)C(=C)C;0.8597156;0.14028437
3648;=C1OC(=;O=C1OC(=Nc2ccccc12)c5ccc(C3=Nc4ccccc4(C(=O)O3))s5;0.9785775;0.021422492
3650;O=C1OC(=;O=C1OC(=Nc2ccccc12)c5ccc(C3=Nc4ccccc4(C(=O)O3))s5;0.9785775;0.021422492
3651;4(C(=;O=C1OC(=Nc2ccccc12)c5ccc(C3=Nc4ccccc4(C(=O)O3))s5;0.9785775;0.021422492
3656;CCBr;FCCBr;0.41355273;0.58644724
3657;FCCBr;FCCBr;0.41355273;0.58644724
3662;c(nc(n1;OCCN(c1nc(nc(n1)Nc3ccc(C=Cc2cc[n+](cc2)C)cc3)Nc5ccc(C=Cc4cc[n+](cc4)C)cc5)CCO;0.9987066;0.0012934463
3663;CCN(c1;OCCN(c1nc(nc(n1)Nc3ccc(C=Cc2cc[n+](cc2)C)cc3)Nc5ccc(C=Cc4cc[n+](cc4)C)cc5)CCO;0.9987066;0.0012934463
3666;=C(OC)c1c(nccc1C)Cl;O=C(OC)c1c(nccc1C)Cl;0.5163454;0.48365462
3667;O=C(OC)c1c(nccc1C)Cl;O=C(OC)c1c(nccc1C)Cl;0.5163454;0.48365462
3668;1(c(c(c(c(c1Br)Br)Br)Br)Br)CBr;c1(c(c(c(c(c1Br)Br)Br)Br)Br)CBr;0.9032032;0.09679676
3669;c1(c(c(c(c(c1Br)Br)Br)Br)Br)CBr;c1(c(c(c(c(c1Br)Br)Br)Br)Br)CBr;0.9032032;0.09679676
3670;=C(OCC(C(=O)Cl)(C)C)C;O=C(OCC(C(=O)Cl)(C)C)C;0.5898798;0.41012022
3671;O=C(OCC(C(=O)Cl)(C)C)C;O=C(OCC(C(=O)Cl)(C)C)C;0.5898798;0.41012022
3672;cc1C2;O=C2OCc1ccccc1C2;0.8831236;0.11687645
3673;=C2OCc1cc;O=C2OCc1ccccc1C2;0.8831236;0.11687645
3674;O=C2OCc1cc;O=C2OCc1ccccc1C2;0.8831236;0.11687645
3675;[N+;O=C(c2cc(N=Nc1ccc(cc1S(=O)(=O)C)[N+](=O)[O-])c3c(cccc3(c2(O)))NS(=O)(=O)c4cccc(c4)NS(=O)(=O)C)N(c5ccc(cc5)S(=O)(=O)O)CC;0.026045501;0.9739545
3679;2(;O=C(c2cc(N=Nc1ccc(cc1S(=O)(=O)C)[N+](=O)[O-])c3c(cccc3(c2(O)))NS(=O)(=O)c4cccc(c4)NS(=O)(=O)C)N(c5ccc(cc5)S(=O)(=O)O)CC;0.026045501;0.9739545
3686;1cc(nc(c1N)Br)C;n1cc(nc(c1N)Br)C;0.0039726677;0.99602735
3687;n1cc(nc(c1N)Br)C;n1cc(nc(c1N)Br)C;0.0039726677;0.99602735
3689;1(C(=O);O=C(O)C1CC(C(=O)O)C(C(=O)O)CC1(C(=O)O);0.05383043;0.94616956
3693;=C1NCCN1CCNC;O=C1NCCN1CCNC(=O)CCl;0.5189964;0.4810035
3695;(c1ccccc1)=C3Cc2ccccc2C3;N(c1ccccc1)=C3Cc2ccccc2C3;0.9211958;0.07880421
3696;N(c1ccccc1)=C3Cc2ccccc2C3;N(c1ccccc1)=C3Cc2ccccc2C3;0.9211958;0.07880421
3701;C(NCCC[;O=C(NCCC[N+](C)(C)C)C(=C)C;0.40214315;0.5978568
3704;=C1C(C)CC(O)CC1(C)C;O=C1C(C)CC(O)CC1(C)C;0.09495424;0.9050458
3705;O=C1C(C)CC(O)CC1(C)C;O=C1C(C)CC(O)CC1(C)C;0.09495424;0.9050458
3713;ccc5(;O=C(Nc4cc(cc3cc(c(N=Nc2ccc1c(cccc1S(=O)(=O)O)c2S(=O)(=O)O)c(O)c34)S(=O)(=O)O)S(=O)(=O)O)c5ccccc5(O);0.28061706;0.71938294
3720;cc1)NC(=;N#Cc1ccc(cc1)NC(=O)Nc2ccc(N)cc2(O);0.92781895;0.07218097
3721;cc2(;N#Cc1ccc(cc1)NC(=O)Nc2ccc(N)cc2(O);0.92781895;0.07218097
3723;Nc2ccc;N#Cc1ccc(cc1)NC(=O)Nc2ccc(N)cc2(O);0.92781895;0.07218097
3726;=C1N(N=C(C)C1;O=C1N(N=C(C)C1)c2ccc(c(c2)C)C;0.9599672;0.04003277
3730;=C(CO)C(O)C(O)CO;O=C(CO)C(O)C(O)CO;0.052222144;0.9477778
3731;O=C(CO)C(O)C(O)CO;O=C(CO)C(O)C(O)CO;0.052222144;0.9477778
3736;C(C)CC(O)(C)C;OC(C)CC(O)(C)C;0.25826034;0.74173963
3737;OC(C)CC(O)(C)C;OC(C)CC(O)(C)C;0.25826034;0.74173963
3738;cc2(NS(=;O=C(OC)c2ccccc2(NS(=O)(=O)c1ccc(cc1)CC(C)C);0.4091324;0.59086764
3741;=[N+](;O=[N+]([O-])c1ccc(OCCOC)c(c1)S(=O)(=O)O;0.0015139465;0.9984861
3742;O=[N+](;O=[N+]([O-])c1ccc(OCCOC)c(c1)S(=O)(=O)O;0.0015139465;0.9984861
3745;)NS(=O;O=C(O)c1ccc2c(c1)c(cn2C)Cc3ccc(cc3(OC))C(=O)NS(=O)(=O)c4ccccc4C;0.27774632;0.7222537
3750;cc1)NCC;O=S(=O)(O)OCCS(=O)(=O)c1ccc(cc1)NCC;0.015500206;0.9844998
3752;=C1N(N=NN1c2ccccc;O=C1N(N=NN1c2ccccc2Cl)C(=O)N(CC)C3CCCCC3;0.9981104;0.0018895908
3753;O=C1N(N=NN1c2ccccc;O=C1N(N=NN1c2ccccc2Cl)C(=O)N(CC)C3CCCCC3;0.9981104;0.0018895908
3754;CC)c1(B(O;Fc1cccc(OCC)c1(B(O)O);0.0528745;0.9471255
3757;C(=CC1(=;O=C(O)C(NC(=O)C1=CNC(=CC1(=O))C)c2ccc(O)cc2;0.037868515;0.9621315
3761;c1ccc(cc1)SCCOc2ccccc2;Oc1ccc(cc1)SCCOc2ccccc2;0.13011885;0.8698811
3762;Oc1ccc(cc1)SCCOc2ccccc2;Oc1ccc(cc1)SCCOc2ccccc2;0.13011885;0.8698811
3764;ccc1C;O=C(Nc1cc(ccc1Cl)NC(=O)C(C)CS(=O)(=O)CCCCCCCCCCCC)CC(=O)C(C)(C)C;0.9963773;0.0036226886
3778;(OC1(OOC(C)(C)C)(CCCCCCCCCCC1))C(C)(C)C;O(OC1(OOC(C)(C)C)(CCCCCCCCCCC1))C(C)(C)C;0.9508967;0.04910327
3779;O(OC1(OOC(C)(C)C)(CCCCCCCCCCC1))C(C)(C)C;O(OC1(OOC(C)(C)C)(CCCCCCCCCCC1))C(C)(C)C;0.9508967;0.04910327
3780;=C2OCC=1C;O=C2OCC=1C(=O)N4C(=CC=1C2(O)CC)c3nc5cccc(OC)c5(cc3C4);0.9472658;0.05273422
3781;C(=CC=1;O=C2OCC=1C(=O)N4C(=CC=1C2(O)CC)c3nc5cccc(OC)c5(cc3C4);0.9472658;0.05273422
3784;NC1CC(;O=C(NC1CC(N(O)C(C)(C)C1)(C)C)CCl;0.7467655;0.25323448
3785;(O)C(C;O=C(NC1CC(N(O)C(C)(C)C1)(C)C)CCl;0.7467655;0.25323448
3795;1(F))C(F)(F)F;O=S(=O)(c1ccccc1(F))C(F)(F)F;0.005544309;0.99445575
3800;1CCC(C)CC1c2ccccc2;O1CCC(C)CC1c2ccccc2;0.9660493;0.03395067
3801;O1CCC(C)CC1c2ccccc2;O1CCC(C)CC1c2ccccc2;0.9660493;0.03395067
3802;c1C4(CCC23(C;O=C2C(=C(C)Cl)CC3C4CCc1cc(OC)ccc1C4(CCC23(C));0.8147242;0.18527578
3805;1)[N+](=O;O=C(OC)C2=C(N(C(=C(C(=O)OC)C2(c1cccc(c1)[N+](=O)[O-]))C)COCC)C;0.010657497;0.98934245
3806;(=C(C(=O;O=C(OC)C2=C(N(C(=C(C(=O)OC)C2(c1cccc(c1)[N+](=O)[O-]))C)COCC)C;0.010657497;0.98934245
3810;(c1c3;O(c1c3OCOc3(cc2c1CN(C)CC2))C;0.90062;0.09938
3812;O(c1c3;O(c1c3OCOc3(cc2c1CN(C)CC2))C;0.90062;0.09938
3816;cc2)N;O=C(OCC)C(C(=O)OCC)C(C=Cc1ccc(cc1)N(C)C)c2ccc(cc2)N(C)C;0.007289692;0.99271035
3818;2cc1;c2cc1cccc(c1c(c2)N(C)C)N(C)C;0.8928462;0.10715375
3819;c2cc1;c2cc1cccc(c1c(c2)N(C)C)N(C)C;0.8928462;0.10715375
3829;O=C(C(F)(F;O=C(C(F)(F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F;0.051945176;0.9480548
3830;=C(NC)c1ccc;O=C(NC)c1ccc2cc(ccc2(c1))C(O)(c3ncn(c3)C(c4ccccc4)(c5ccccc5)c6ccccc6)CCO;0.9953851;0.004614863
3834;=C(C=C;O=C(C=C)NCc2cc(c(OCC1OC1)c(c2)C)C;0.14990947;0.8500905
3837;O=C(C=C;O=C(C=C)NCc2cc(c(OCC1OC1)c(c2)C)C;0.14990947;0.8500905
3838;c1ccc2n;O=C(O)c1ccc2n[nH]nc2(c1);0.9953863;0.0046136915
3840;2(c1;O=C(O)c1ccc2n[nH]nc2(c1);0.9953863;0.0046136915
3842;c1ccccc1)NC(C(=;O=C(OCc1ccccc1)NC(C(=O)O)C;0.54566616;0.45433387
3845;=C(OC(C)COCC(C)(C)COCC(OC(=O)C=C)C)C=C;O=C(OC(C)COCC(C)(C)COCC(OC(=O)C=C)C)C=C;0.34753856;0.65246147
3846;O=C(OC(C)COCC(C)(C)COCC(OC(=O)C=C)C)C=C;O=C(OC(C)COCC(C)(C)COCC(OC(=O)C=C)C)C=C;0.34753856;0.65246147
3847;ccn1c2S(=;O=S(c2nc1ccccn1c2S(=O)(=O)N)CC;0.3642355;0.63576454
3850;O=S;O=S(c2nc1ccccn1c2S(=O)(=O)N)CC;0.3642355;0.63576454
3857;c1(C(=O)OC);N#CCCCN(c1ccc(F)cc1(C(=O)OC))S(=O)(=O)c2ccc(cc2)C;0.23204406;0.76795596
3864;ccc1N(S(=;O=S(=O)(O)c2ccc1c(cccc1N(S(=O)(=O)C)S(=O)(=O)C)c2(OS(=O)(=O)C);0.025864339;0.9741357
3870;CCC12(C;OC(C=C)(C)CCC1C(O)(C)CCC2C(C)(C)CCCC12(C);0.36162797;0.638372
3871;1ccc2c(c1)N(CC)CCC2;c1ccc2c(c1)N(CC)CCC2;0.95067364;0.049326412
3872;c1ccc2c(c1)N(CC)CCC2;c1ccc2c(c1)N(CC)CCC2;0.95067364;0.049326412
3873;c(c(c1;O=C(O)Cc1ccc(c(c1)Br)SC2CC2;0.2462807;0.75371933
3878;=C(O)CNC(;O=C(O)CNC(=O)CNC(=O)CCl;0.1738813;0.82611865
3880;=C(NC1=NN(C(=O)C1B;O=C(NC1=NN(C(=O)C1Br)c2c(cc(cc2Cl)Cl)Cl)Cc3cc(ccc3Cl)NC(=O)CCCCCCCCCCCCC;0.84829247;0.15170759
3883;O1CC;O1CCN(CC1c2ccc(cc2)Br)C(c3ccccc3)C;0.96596557;0.034034513
3889;Fc1ccc(cc1;Fc1ccc(cc1)C(O)(Cn2ncnc2)C[Si](C)(C)C;0.9441595;0.055840448
3890;=C(Nc1c;O=C(Nc1c(nc(cc1SC)C)SC)CN2CCN(CC2)CCSc3nc4ccccc4([nH]3);0.9072185;0.09278149
3891;c4([nH;O=C(Nc1c(nc(cc1SC)C)SC)CN2CCN(CC2)CCSc3nc4ccccc4([nH]3);0.9072185;0.09278149
3892;O=C(Nc1c;O=C(Nc1c(nc(cc1SC)C)SC)CN2CCN(CC2)CCSc3nc4ccccc4([nH]3);0.9072185;0.09278149
3893;=C(N)CC(=;O=C(N)CC(=O)c1cc(OCC(=O)NC)c(cc1(F))Cl;0.7231495;0.27685052
3902;CC(=;N#CC(C(=O)OC)C(c1ccc(F)cc1)CC(=O)OC;0.01218203;0.9878179
3906;#CC(NC(=O)OCc1cccc;N#CC(NC(=O)OCc1ccccc1)(C(=O)OCC)CC(=O)OCC;0.99610895;0.0038910913
3907;=C(N=C1C=;O=C(N=C1C=C(C=CC1(=O))Nc2ccc(cc2)N(CC)CC)C;0.98511106;0.014888896
3908;c2ccc(cc;O=C(N=C1C=C(C=CC1(=O))Nc2ccc(cc2)N(CC)CC)C;0.98511106;0.014888896
3909;O=C(N=C1C=;O=C(N=C1C=C(C=CC1(=O))Nc2ccc(cc2)N(CC)CC)C;0.98511106;0.014888896
3911;#CCN(CC#;N#CCN(CC#N)CCCN(CC#N)CC#N;0.7797709;0.22022909
3912;C#N;N#CCN(CC#N)CCCN(CC#N)CC#N;0.7797709;0.22022909
3915;N#CCN(CC#;N#CCN(CC#N)CCCN(CC#N)CC#N;0.7797709;0.22022909
3916;=C(N)c2cnc1[;O=C(N)c2cnc1[nH]ccc1c2Cl;0.9994624;0.0005375576
3918;H;O=C(N)c2cnc1[nH]ccc1c2Cl;0.9994624;0.0005375576
3920;O=C(N)c2cnc1[;O=C(N)c2cnc1[nH]ccc1c2Cl;0.9994624;0.0005375576
3921;(C)CC(COC)(CC(=C)C)C(C)C;O(C)CC(COC)(CC(=C)C)C(C)C;0.17842919;0.8215708
3922;O(C)CC(COC)(CC(=C)C)C(C)C;O(C)CC(COC)(CC(=C)C)C(C)C;0.17842919;0.8215708
