Num;Fragment;Origin;ToxProb;NoToxProb
11584;c1ccc(c(c1)C)Br;Oc1ccc(c(c1)C)Br;0.995784;0.0042160405
11585;Oc1ccc(c(c1)C)Br;Oc1ccc(c(c1)C)Br;0.995784;0.0042160405
11586;2OC(CO)C(;O=C3N=C(NC(=O)C(C)C)Nc1c3(ncn1C2OC(CO)C(O)C2);0.3173203;0.6826797
11587;=C3N=C(NC(=O;O=C3N=C(NC(=O)C(C)C)Nc1c3(ncn1C2OC(CO)C(O)C2);0.3173203;0.6826797
11588;c1c3(ncn;O=C3N=C(NC(=O)C(C)C)Nc1c3(ncn1C2OC(CO)C(O)C2);0.3173203;0.6826797
11591;=S(=O)(c1ccc(O)cc1)c2ccc(cc2)C;O=S(=O)(c1ccc(O)cc1)c2ccc(cc2)C;0.62977386;0.37022614
11592;O=S(=O)(c1ccc(O)cc1)c2ccc(cc2)C;O=S(=O)(c1ccc(O)cc1)c2ccc(cc2)C;0.62977386;0.37022614
11593;=S(c1ccc(cc1)Cl)c2ccc(cc2)Cl;O=S(c1ccc(cc1)Cl)c2ccc(cc2)Cl;0.99083394;0.009166057
11594;O=S(c1ccc(cc1)Cl)c2ccc(cc2)Cl;O=S(c1ccc(cc1)Cl)c2ccc(cc2)Cl;0.99083394;0.009166057
11595;c2ncc(cn2;N#Cc1c(F)cc(cc1(F))c2ncc(cn2)CCC;0.9882884;0.011711561
11600;C(N(C(=O;O=C(O)C(N(C(=O)CCCC)Cc1ccc(cc1)c3ccccc3(c2nn[nH]n2))C(C)C;0.04895615;0.95104384
11601;2nn[;O=C(O)C(N(C(=O)CCCC)Cc1ccc(cc1)c3ccccc3(c2nn[nH]n2))C(C)C;0.04895615;0.95104384
11603;]n;O=C(O)C(N(C(=O)CCCC)Cc1ccc(cc1)c3ccccc3(c2nn[nH]n2))C(C)C;0.04895615;0.95104384
11605;C(F)(F)C(O)O;FC(F)(F)C(O)O;0.026388375;0.97361165
11606;FC(F)(F)C(O)O;FC(F)(F)C(O)O;0.026388375;0.97361165
11607;=P(O)(O)OC1OC(CO)C(O)C1;O=P(O)(O)OC1OC(CO)C(O)C1;0.15860742;0.8413926
11608;O=P(O)(O)OC1OC(CO)C(O)C1;O=P(O)(O)OC1OC(CO)C(O)C1;0.15860742;0.8413926
11609;#Cc1c(C(=O)OC;N#Cc1c(C(=O)OC)c(c(c(c1Br)Br)Br)Br;0.9262373;0.0737627
11610;N#Cc1c(C(=O)OC;N#Cc1c(C(=O)OC)c(c(c(c1Br)Br)Br)Br;0.9262373;0.0737627
11611;=CCCCCCCCCCCC=C;C=CCCCCCCCCCCC=C;0.9988776;0.0011224257
11612;C=CCCCCCCCCCCC=C;C=CCCCCCCCCCCC=C;0.9988776;0.0011224257
11613;=C(O)C(F)(F)Br;O=C(O)C(F)(F)Br;0.036155075;0.9638449
11614;O=C(O)C(F)(F)Br;O=C(O)C(F)(F)Br;0.036155075;0.9638449
11618;C2C(OCC;O=C(NC2C(OCC=C)OC(COS(=O)(=O)c1ccc(cc1)C)C(O)C2(OCCC(OC)CCCCCCC))C(F)(F)F;0.41528034;0.58471966
11622;c1nc(F)nc(n1)N(CC)CC;Fc1nc(F)nc(n1)N(CC)CC;0.04415731;0.9558427
11623;Fc1nc(F)nc(n1)N(CC)CC;Fc1nc(F)nc(n1)N(CC)CC;0.04415731;0.9558427
11626;N=C(N)C(N=NC(C(=NO)N)(C;ON=C(N)C(N=NC(C(=NO)N)(C)CC)(C)CC;0.07143439;0.9285656
11628;ccc2(NC(C1)CC);O=C1c2cc(ccc2(NC(C1)CC))C(F)(F)F;0.08673199;0.913268
11633;cc1c23;O=C5OC3(c4ccc(cc4(Oc2ccc1ccccc1c23))N(CC)CCC(C)C)(c6ccccc56);0.17317487;0.82682514
11634;ccc56);O=C5OC3(c4ccc(cc4(Oc2ccc1ccccc1c23))N(CC)CCC(C)C)(c6ccccc56);0.17317487;0.82682514
11637;C1=Cc6cccc;OC1=Cc6cccc5ccc2c(C1=C(O)C34(OC24(CCCC3)))c56;0.9886834;0.011316549
11639;OC1=Cc6cccc;OC1=Cc6cccc5ccc2c(C1=C(O)C34(OC24(CCCC3)))c56;0.9886834;0.011316549
11640;C(c1ccccc1)C(N2CCCC2)C;OC(c1ccccc1)C(N2CCCC2)C;0.83607984;0.16392013
11641;OC(c1ccccc1)C(N2CCCC2)C;OC(c1ccccc1)C(N2CCCC2)C;0.83607984;0.16392013
11651;ccc(OCC(=O;O=C(Oc1ccc(cc1)[N+](=O)[O-])C=Cc2ccc(OCC(=O)OC)c(OC)c2;0.020253962;0.97974604
11656;=C(OC)c1cc(c(cc1(OC))NC)Cl;O=C(OC)c1cc(c(cc1(OC))NC)Cl;0.99432486;0.005675166
11657;O=C(OC)c1cc(c(cc1(OC))NC)Cl;O=C(OC)c1cc(c(cc1(OC))NC)Cl;0.99432486;0.005675166
11658;=C4NC(=Nc3ccc;O=C4NC(=Nc3ccc(N=C1NC(=O)c2c1c(c(c(c2Cl)Cl)Cl)Cl)cc3)c5c4c(c(c(c5Cl)Cl)Cl)Cl;0.9964593;0.0035406894
11659;=C1NC(=O)c2c1c;O=C4NC(=Nc3ccc(N=C1NC(=O)c2c1c(c(c(c2Cl)Cl)Cl)Cl)cc3)c5c4c(c(c(c5Cl)Cl)Cl)Cl;0.9964593;0.0035406894
11661;O=C4NC(=Nc3ccc;O=C4NC(=Nc3ccc(N=C1NC(=O)c2c1c(c(c(c2Cl)Cl)Cl)Cl)cc3)c5c4c(c(c(c5Cl)Cl)Cl)Cl;0.9964593;0.0035406894
11662;=C(OC3(C)(C1CC2CC(C1)CC3(C2)))CCl;O=C(OC3(C)(C1CC2CC(C1)CC3(C2)))CCl;0.0016226642;0.9983773
11663;O=C(OC3(C)(C1CC2CC(C1)CC3(C2)))CCl;O=C(OC3(C)(C1CC2CC(C1)CC3(C2)))CCl;0.0016226642;0.9983773
11664;cc1(N))S(=;O=S(=O)(O)c4cc5ccc(N=Nc1cc(c(N)cc1(N))S(=O)(=O)O)cc5(c(O)c4(N=Nc3cc(OC)c(N=Nc2cccc(c2)Cl)cc3(OC)));0.84090537;0.1590946
11667;(OC);O=S(=O)(O)c4cc5ccc(N=Nc1cc(c(N)cc1(N))S(=O)(=O)O)cc5(c(O)c4(N=Nc3cc(OC)c(N=Nc2cccc(c2)Cl)cc3(OC)));0.84090537;0.1590946
11674;c1ccccc1S(=;O=S(=O)(O)c6cc(O)c7ccc(N=Nc4c(N)c5c(O)c(N=Nc2ccc3c(O)c(N=Nc1ccccc1S(=O)(=O)O)c(cc3(c2))S(=O)(=O)O)c(cc5(cc4S(=O)(=O)O))S(=O)(=O)O)c(c7(c6))S(=O)(=O)O;0.6640922;0.33590776
11675;(cc4S(=;O=S(=O)(O)c6cc(O)c7ccc(N=Nc4c(N)c5c(O)c(N=Nc2ccc3c(O)c(N=Nc1ccccc1S(=O)(=O)O)c(cc3(c2))S(=O)(=O)O)c(cc5(cc4S(=O)(=O)O))S(=O)(=O)O)c(c7(c6))S(=O)(=O)O;0.6640922;0.33590776
11676;N=Nc4c(N;O=S(=O)(O)c6cc(O)c7ccc(N=Nc4c(N)c5c(O)c(N=Nc2ccc3c(O)c(N=Nc1ccccc1S(=O)(=O)O)c(cc3(c2))S(=O)(=O)O)c(cc5(cc4S(=O)(=O)O))S(=O)(=O)O)c(c7(c6))S(=O)(=O)O;0.6640922;0.33590776
11677;c3(c2;O=S(=O)(O)c6cc(O)c7ccc(N=Nc4c(N)c5c(O)c(N=Nc2ccc3c(O)c(N=Nc1ccccc1S(=O)(=O)O)c(cc3(c2))S(=O)(=O)O)c(cc5(cc4S(=O)(=O)O))S(=O)(=O)O)c(c7(c6))S(=O)(=O)O;0.6640922;0.33590776
11685;=C(O)CC(c1ccccc1)(C)C;O=C(O)CC(c1ccccc1)(C)C;0.85179704;0.14820299
11686;O=C(O)CC(c1ccccc1)(C)C;O=C(O)CC(c1ccccc1)(C)C;0.85179704;0.14820299
11687;1c(ccc(N)c1Br)Br;n1c(ccc(N)c1Br)Br;0.0021583335;0.9978416
11688;n1c(ccc(N)c1Br)Br;n1c(ccc(N)c1Br)Br;0.0021583335;0.9978416
11689;=C(NCCc1ccccc1)c2ccccc2;O=C(NCCc1ccccc1)c2ccccc2;0.9725123;0.027487677
11690;O=C(NCCc1ccccc1)c2ccccc2;O=C(NCCc1ccccc1)c2ccccc2;0.9725123;0.027487677
11692;c2cc(n[nH]2;O=[N+]([O-])c1cccc(c1)C(=NO)Nc2cc(n[nH]2)Oc3c(OC)cccc3(OC);0.33948222;0.66051775
11699;4(c3(;O=C(O)CCNC(=O)c3cc(Oc2c(c(nn2(c1ccc(cc1)[N+](=O)[O-]))CCCCCCCCCCC)CO)c4ccccc4(c3(O));0.98322475;0.016775213
11709;N1=C(C)CCC1;N1=C(C)CCC1;0.0072602895;0.99273974
11710;c1cccc(OCCC)c1(F);Fc1cccc(OCCC)c1(F);0.5804719;0.41952813
11711;Fc1cccc(OCCC)c1(F);Fc1cccc(OCCC)c1(F);0.5804719;0.41952813
11712;=C(c2ccc(Oc1ccccc1(C=CC))cc2)c4ccc(Oc3ccccc3(C=CC))cc4;O=C(c2ccc(Oc1ccccc1(C=CC))cc2)c4ccc(Oc3ccccc3(C=CC))cc4;0.9423186;0.05768139
11713;O=C(c2ccc(Oc1ccccc1(C=CC))cc2)c4ccc(Oc3ccccc3(C=CC))cc4;O=C(c2ccc(Oc1ccccc1(C=CC))cc2)c4ccc(Oc3ccccc3(C=CC))cc4;0.9423186;0.05768139
11714;1CCNC(C)C1;N1CCNC(C)C1;0.6539589;0.34604105
11715;N1CCNC(C)C1;N1CCNC(C)C1;0.6539589;0.34604105
11717;NN1CCN(CC1)C2CCCC2;NN1CCN(CC1)C2CCCC2;0.11682519;0.8831748
11718;=C(N=C(N)N;O=C(N=C(N)N)Cc1c(cccc1Cl)Cl;0.883103;0.11689697
11721;O=C(N=C(N)N;O=C(N=C(N)N)Cc1c(cccc1Cl)Cl;0.883103;0.11689697
11722;#Cc1ccccc1c2;N#Cc1ccccc1c2ccc(c(F)c2)CC=4C(=O)N(c3ncnn3C=4CCC)C6CCC5(OCCO5)CC6;0.8254242;0.17457582
11723;c3ncnn;N#Cc1ccccc1c2ccc(c(F)c2)CC=4C(=O)N(c3ncnn3C=4CCC)C6CCC5(OCCO5)CC6;0.8254242;0.17457582
11724;N#Cc1ccccc1c2;N#Cc1ccccc1c2ccc(c(F)c2)CC=4C(=O)N(c3ncnn3C=4CCC)C6CCC5(OCCO5)CC6;0.8254242;0.17457582
11726;Nc1ccc(F)cc1(F);O=C(O)c2cc(F)c(nc2(Nc1ccc(F)cc1(F)))OC;0.96994746;0.030052528
11732;2(cc1(O);O=C(NN=C(C)CC(C)C)c1cc2ccccc2(cc1(O));0.032197207;0.9678028
11733;=C(NN=C(C;O=C(NN=C(C)CC(C)C)c1cc2ccccc2(cc1(O));0.032197207;0.9678028
11734;O=C(NN=C(C;O=C(NN=C(C)CC(C)C)c1cc2ccccc2(cc1(O));0.032197207;0.9678028
11735;(C)C1CCC(CC1)C2CCC(CCC)CC2;O(C)C1CCC(CC1)C2CCC(CCC)CC2;0.088720664;0.9112793
11736;O(C)C1CCC(CC1)C2CCC(CCC)CC2;O(C)C1CCC(CC1)C2CCC(CCC)CC2;0.088720664;0.9112793
11737;#Cc1ccc(cc1)N(;N#Cc1ccc(cc1)N(n2cnnc2)Cc3ccc(cc3)Br;0.9992298;0.0007702125
11738;N#Cc1ccc(cc1)N(;N#Cc1ccc(cc1)N(n2cnnc2)Cc3ccc(cc3)Br;0.9992298;0.0007702125
11740;=C(OC)CC(C(=O)C)C(=O)C;O=C(OC)CC(C(=O)C)C(=O)C;0.30265146;0.6973485
11741;O=C(OC)CC(C(=O)C)C(=O)C;O=C(OC)CC(C(=O)C)C(=O)C;0.30265146;0.6973485
11742;=C(c1ccccc1Cl)c3cc(CCc2ccc(cc2)CC(C)C)sc3(NC(=O)C(N)C);O=C(c1ccccc1Cl)c3cc(CCc2ccc(cc2)CC(C)C)sc3(NC(=O)C(N)C);0.61179334;0.38820663
11743;O=C(c1ccccc1Cl)c3cc(CCc2ccc(cc2)CC(C)C)sc3(NC(=O)C(N)C);O=C(c1ccccc1Cl)c3cc(CCc2ccc(cc2)CC(C)C)sc3(NC(=O)C(N)C);0.61179334;0.38820663
11744;1cc(ccc1c2ccc(cc2)C3CCC(CCC)CC3)CC;c1cc(ccc1c2ccc(cc2)C3CCC(CCC)CC3)CC;0.9853238;0.014676248
11745;c1cc(ccc1c2ccc(cc2)C3CCC(CCC)CC3)CC;c1cc(ccc1c2ccc(cc2)C3CCC(CCC)CC3)CC;0.9853238;0.014676248
11746;2(c1))S(=O;O=C(Nc1ccc2c(O)cc(cc2(c1))S(=O)(=O)O)c3ccc(N)cc3;0.4064962;0.5935037
11751;=O)C(NS(=O;O=C(OCC)C3N(C(=O)C(NS(=O)(=O)c2cccc1cc(cnc12)C)CCCNC(=N)N[N+](=O)[O-])CCC(C)C3;0.0065683797;0.9934316
11752;C(=N)N[N+](=O;O=C(OCC)C3N(C(=O)C(NS(=O)(=O)c2cccc1cc(cnc12)C)CCCNC(=N)N[N+](=O)[O-])CCC(C)C3;0.0065683797;0.9934316
11753;cnc12;O=C(OCC)C3N(C(=O)C(NS(=O)(=O)c2cccc1cc(cnc12)C)CCCNC(=N)N[N+](=O)[O-])CCC(C)C3;0.0065683797;0.9934316
11756;N3=C(Nc1c2n;N3=C(Nc1c2nsnc2(ccc1Cl))NCC3;0.8953795;0.10462053
11760;C(C)(C);O=C(OC(C)(C)C)NC(C(=O)N1CCCC1(C(=O)N))Cc2cncn2(C(=O)OC(C)(C)C);0.7299766;0.27002344
11761;C(C(=O)N1CCC;O=C(OC(C)(C)C)NC(C(=O)N1CCCC1(C(=O)N))Cc2cncn2(C(=O)OC(C)(C)C);0.7299766;0.27002344
11762;cncn2(C(;O=C(OC(C)(C)C)NC(C(=O)N1CCCC1(C(=O)N))Cc2cncn2(C(=O)OC(C)(C)C);0.7299766;0.27002344
11767;C(COCCCCCCCCCCCCCCCCCCCCCC)C[N+](C)(C)C;OC(COCCCCCCCCCCCCCCCCCCCCCC)C[N+](C)(C)C;0.9994646;0.0005354359
11768;OC(COCCCCCCCCCCCCCCCCCCCCCC)C[N+](C)(C)C;OC(COCCCCCCCCCCCCCCCCCCCCCC)C[N+](C)(C)C;0.9994646;0.0005354359
11769;c2ccc1c(OC(CC1)CCCCC)c2(F);Fc2ccc1c(OC(CC1)CCCCC)c2(F);0.22551024;0.77448976
11770;Fc2ccc1c(OC(CC1)CCCCC)c2(F);Fc2ccc1c(OC(CC1)CCCCC)c2(F);0.22551024;0.77448976
11771;CCC(O)CO;OCCC(O)CO;0.8085113;0.19148867
11772;OCCC(O)CO;OCCC(O)CO;0.8085113;0.19148867
11773;=Cc1cnc[nH]1;O=Cc1cnc[nH]1;0.9691896;0.030810433
11774;O=Cc1cnc[nH]1;O=Cc1cnc[nH]1;0.9691896;0.030810433
11775;=C(OC)c1cccc(c1(O))CC=C;O=C(OC)c1cccc(c1(O))CC=C;0.29977268;0.7002273
11776;O=C(OC)c1cccc(c1(O))CC=C;O=C(OC)c1cccc(c1(O))CC=C;0.29977268;0.7002273
11777;(C)C1CCC(CC1)C2CCC(CCCCC)CC2;O(C)C1CCC(CC1)C2CCC(CCCCC)CC2;0.09317131;0.9068287
11778;O(C)C1CCC(CC1)C2CCC(CCCCC)CC2;O(C)C1CCC(CC1)C2CCC(CCCCC)CC2;0.09317131;0.9068287
11779;(c1ccc(cc1)C2CCC(CC2)C3CCC(CCCCC)CC3)c4ccc(N)cc4(N);O(c1ccc(cc1)C2CCC(CC2)C3CCC(CCCCC)CC3)c4ccc(N)cc4(N);0.6320466;0.3679534
11780;O(c1ccc(cc1)C2CCC(CC2)C3CCC(CCCCC)CC3)c4ccc(N)cc4(N);O(c1ccc(cc1)C2CCC(CC2)C3CCC(CCCCC)CC3)c4ccc(N)cc4(N);0.6320466;0.3679534
11781;=C(c1cc(c(O)cc1(O;O=C(c1cc(c(O)cc1(O))C2CCCCC2)C;0.95121896;0.048780974
11783;O=C(c1cc(c(O)cc1(O;O=C(c1cc(c(O)cc1(O))C2CCCCC2)C;0.95121896;0.048780974
11784;=C(OC1C(=O)OCC1)C(=C)C;O=C(OC1C(=O)OCC1)C(=C)C;0.5202043;0.4797957
11785;O=C(OC1C(=O)OCC1)C(=C)C;O=C(OC1C(=O)OCC1)C(=C)C;0.5202043;0.4797957
11786;c3ccc(C#Cc1ccc(cc1)c2ccc(cc2(F))CCC)cc3(F);Fc3ccc(C#Cc1ccc(cc1)c2ccc(cc2(F))CCC)cc3(F);0.41670942;0.5832905
11787;Fc3ccc(C#Cc1ccc(cc1)c2ccc(cc2(F))CCC)cc3(F);Fc3ccc(C#Cc1ccc(cc1)c2ccc(cc2(F))CCC)cc3(F);0.41670942;0.5832905
11788;(F)(F)F);O=C5OC2(c4ccc(cc4(Oc1ccc(cc12)Nc3cccc(c3)C(F)(F)F))N(CC)CC)c6ccccc56;0.050819237;0.9491808
11794;O=C5;O=C5OC2(c4ccc(cc4(Oc1ccc(cc12)Nc3cccc(c3)C(F)(F)F))N(CC)CC)c6ccccc56;0.050819237;0.9491808
11796;=C(Oc1ccc(cc1)c2ccccc2)C;O=C(Oc1ccc(cc1)c2ccccc2)C;0.9797951;0.020204917
11797;O=C(Oc1ccc(cc1)c2ccccc2)C;O=C(Oc1ccc(cc1)c2ccccc2)C;0.9797951;0.020204917
11798;=C(O)C(CCCCCC)Br;O=C(O)C(CCCCCC)Br;0.065621294;0.9343787
11799;O=C(O)C(CCCCCC)Br;O=C(O)C(CCCCCC)Br;0.065621294;0.9343787
11805;ccc3(N=C(N1c2ccccc2C;O=C1c3cc(N)ccc3(N=C(N1c2ccccc2C)CF);0.9991763;0.0008235975
11806;=C1c3cc;O=C1c3cc(N)ccc3(N=C(N1c2ccccc2C)CF);0.9991763;0.0008235975
11807;O=C1c3cc;O=C1c3cc(N)ccc3(N=C(N1c2ccccc2C)CF);0.9991763;0.0008235975
11808;c1ccc(cc1Cc2c(O)c(cc(c2C)Cc3cc(c(O)c(c3C)Cc4cc(ccc4(O))C)C)C)C;Oc1ccc(cc1Cc2c(O)c(cc(c2C)Cc3cc(c(O)c(c3C)Cc4cc(ccc4(O))C)C)C)C;0.7978686;0.20213138
11809;Oc1ccc(cc1Cc2c(O)c(cc(c2C)Cc3cc(c(O)c(c3C)Cc4cc(ccc4(O))C)C)C)C;Oc1ccc(cc1Cc2c(O)c(cc(c2C)Cc3cc(c(O)c(c3C)Cc4cc(ccc4(O))C)C)C)C;0.7978686;0.20213138
11810;=C(O)CCCCCCC(C)C;O=C(O)CCCCCCC(C)C;0.17219323;0.8278068
11811;O=C(O)CCCCCCC(C)C;O=C(O)CCCCCCC(C)C;0.17219323;0.8278068
11812;(ncnc12;O=C(NCC)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC3OC(n2cnc1c(ncnc12)N)C(O)C3(OP(=O)(O)O);0.08654803;0.913452
11813;C(NCC)C;O=C(NCC)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC3OC(n2cnc1c(ncnc12)N)C(O)C3(OP(=O)(O)O);0.08654803;0.913452
11815;N)C(;O=C(NCC)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC3OC(n2cnc1c(ncnc12)N)C(O)C3(OP(=O)(O)O);0.08654803;0.913452
11816;P(=O)(;O=C(NCC)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC3OC(n2cnc1c(ncnc12)N)C(O)C3(OP(=O)(O)O);0.08654803;0.913452
11819;=C(OCCCC=C)C(NCc1occc1)CC;O=C(OCCCC=C)C(NCc1occc1)CC;0.98810196;0.011898013
11820;O=C(OCCCC=C)C(NCc1occc1)CC;O=C(OCCCC=C)C(NCc1occc1)CC;0.98810196;0.011898013
11821;=C(c1ccccc1)c2ccc(OCCO)cc2(O);O=C(c1ccccc1)c2ccc(OCCO)cc2(O);0.95477366;0.04522635
11822;O=C(c1ccccc1)c2ccc(OCCO)cc2(O);O=C(c1ccccc1)c2ccc(OCCO)cc2(O);0.95477366;0.04522635
11823;(CC2))c(F)c3;O=C(Nc4nccc(Oc3ccc(NC(=O)C2(C(=O)Nc1ccc(F)cc1)(CC2))c(F)c3)c4)N6CCC(N5CCN(C)CC5)CC6;0.12790811;0.8720919
11824;CC(N5CCN(C)CC;O=C(Nc4nccc(Oc3ccc(NC(=O)C2(C(=O)Nc1ccc(F)cc1)(CC2))c(F)c3)c4)N6CCC(N5CCN(C)CC5)CC6;0.12790811;0.8720919
11825;(NC(=O);O=C(Nc4nccc(Oc3ccc(NC(=O)C2(C(=O)Nc1ccc(F)cc1)(CC2))c(F)c3)c4)N6CCC(N5CCN(C)CC5)CC6;0.12790811;0.8720919
11829;=C(N(CC(CC)CCCC)CC(CC)CCCC)C(N)C(C)C;O=C(N(CC(CC)CCCC)CC(CC)CCCC)C(N)C(C)C;0.97077405;0.029225914
11830;O=C(N(CC(CC)CCCC)CC(CC)CCCC)C(N)C(C)C;O=C(N(CC(CC)CCCC)CC(CC)CCCC)C(N)C(C)C;0.97077405;0.029225914
11831;=C(OC)CCCCC(=O)CC1C(=O)CC(O)C1(C=CC(O)CC(C)CCCC);O=C(OC)CCCCC(=O)CC1C(=O)CC(O)C1(C=CC(O)CC(C)CCCC);0.3178297;0.68217033
11832;O=C(OC)CCCCC(=O)CC1C(=O)CC(O)C1(C=CC(O)CC(C)CCCC);O=C(OC)CCCCC(=O)CC1C(=O)CC(O)C1(C=CC(O)CC(C)CCCC);0.3178297;0.68217033
11833;=C(c1ccc(OC;O=C(c1ccc(OC)cc1)c2ccc(cc2)N(C)C;0.93926966;0.060730297
11836;O=C(c1ccc(OC;O=C(c1ccc(OC)cc1)c2ccc(cc2)N(C)C;0.93926966;0.060730297
11837;=C(c1ccc(cc1)Cl)C(N)C;O=C(c1ccc(cc1)Cl)C(N)C;0.9880713;0.011928643
11838;O=C(c1ccc(cc1)Cl)C(N)C;O=C(c1ccc(cc1)Cl)C(N)C;0.9880713;0.011928643
11839;=C(OCC)C(=O)CCc1ccccc1;O=C(OCC)C(=O)CCc1ccccc1;0.24758582;0.7524141
11840;O=C(OCC)C(=O)CCc1ccccc1;O=C(OCC)C(=O)CCc1ccccc1;0.24758582;0.7524141
11846;nc1ccccn12)S(=;O=S(=O)(N)c2c(nc1ccccn12)S(=O)(=O)CC;0.1300969;0.86990315
11849;=C=NCCOC(=O)C(C)CCl;O=C=NCCOC(=O)C(C)CCl;0.11527005;0.88473
11850;O=C=NCCOC(=O)C(C)CCl;O=C=NCCOC(=O)C(C)CCl;0.11527005;0.88473
11855;2c1cccc(c1CC2)Br;O2c1cccc(c1CC2)Br;0.99456835;0.0054317275
11856;O2c1cccc(c1CC2)Br;O2c1cccc(c1CC2)Br;0.99456835;0.0054317275
11857;=C(c1ccc(cc1)C)c2cccn2CC=C;O=C(c1ccc(cc1)C)c2cccn2CC=C;0.09647274;0.90352726
11858;O=C(c1ccc(cc1)C)c2cccn2CC=C;O=C(c1ccc(cc1)C)c2cccn2CC=C;0.09647274;0.90352726
11859;=C9OC(C=;O=C9OC(C=C(c1ccc(cc1)N2CCCC2)c3ccc(cc3)N4CCCC4)(C=C(c5ccc(cc5)N6CCCC6)c7ccc(cc7)N8CCCC8)c%10c9c(c(c(c%10Br)Br)Br)Br;0.9856236;0.014376348
11860;O=C9OC(C=;O=C9OC(C=C(c1ccc(cc1)N2CCCC2)c3ccc(cc3)N4CCCC4)(C=C(c5ccc(cc5)N6CCCC6)c7ccc(cc7)N8CCCC8)c%10c9c(c(c(c%10Br)Br)Br)Br;0.9856236;0.014376348
11863;10c;O=C9OC(C=C(c1ccc(cc1)N2CCCC2)c3ccc(cc3)N4CCCC4)(C=C(c5ccc(cc5)N6CCCC6)c7ccc(cc7)N8CCCC8)c%10c9c(c(c(c%10Br)Br)Br)Br;0.9856236;0.014376348
11868;1nn2c(n;O=C(NC(C(=O)OCCCCCCCCCCCCCCCCCC)C(C)C)c1nn2c(n[nH]c2(c1))c3ccc(c(c3)Cl)Cl;0.8377247;0.16227528
11872;=C(c1ccccc1;O=C(c1ccccc1)N2CCC(CC2)CCl;0.9934156;0.006584374
11874;O=C(c1ccccc1;O=C(c1ccccc1)N2CCC(CC2)CCl;0.9934156;0.006584374
11875;=C1OC(=NN1c2cc(O;O=C1OC(=NN1c2cc(OCC#C)c(cc2Cl)Cl)C(C)(C)C;0.97049934;0.029500658
11876;O=C1OC(=NN1c2cc(O;O=C1OC(=NN1c2cc(OCC#C)c(cc2Cl)Cl)C(C)(C)C;0.97049934;0.029500658
11883;c2cccc1c2(OC(C)(C)C1);Oc2cccc1c2(OC(C)(C)C1);0.9756807;0.024319304
11884;Oc2cccc1c2(OC(C)(C)C1);Oc2cccc1c2(OC(C)(C)C1);0.9756807;0.024319304
11885;=P(Oc3cccc(OP(=O)(Oc1c(cccc1C)C)Oc2c(cccc2C)C)c3)(Oc4c(cccc4C)C)Oc5c(cccc5C)C;O=P(Oc3cccc(OP(=O)(Oc1c(cccc1C)C)Oc2c(cccc2C)C)c3)(Oc4c(cccc4C)C)Oc5c(cccc5C)C;0.94180924;0.058190826
11886;O=P(Oc3cccc(OP(=O)(Oc1c(cccc1C)C)Oc2c(cccc2C)C)c3)(Oc4c(cccc4C)C)Oc5c(cccc5C)C;O=P(Oc3cccc(OP(=O)(Oc1c(cccc1C)C)Oc2c(cccc2C)C)c3)(Oc4c(cccc4C)C)Oc5c(cccc5C)C;0.94180924;0.058190826
11887;C(F)(F)CCCO;FC(F)(F)CCCO;0.014393643;0.9856064
11888;FC(F)(F)CCCO;FC(F)(F)CCCO;0.014393643;0.9856064
11890;C(OC(C)C;O=C(OC(C)C)C(=Cc1cccc(c1)[N+](=O)[O-])C(=O)C;0.0006035837;0.99939644
11899;=C1NC(C(=O)N1C(C(;O=C1NC(C(=O)N1C(C(=O)Nc2cc(ccc2(OC))NC(=O)CCCCCCCCCCCCCCCCC)C(=O)C(C)(C)C)(C)C;0.9059175;0.09408245
11901;O=C1NC(C(=O)N1C(C(;O=C1NC(C(=O)N1C(C(=O)Nc2cc(ccc2(OC))NC(=O)CCCCCCCCCCCCCCCCC)C(=O)C(C)(C)C)(C)C;0.9059175;0.09408245
11903;=C(n1nc(n;O=C(n1nc(nc1)S(=O)(=O)C(F)(F)F)N(CC)CC;0.24752219;0.75247777
11905;1)S(=;O=C(n1nc(nc1)S(=O)(=O)C(F)(F)F)N(CC)CC;0.24752219;0.75247777
11908;O=C(n1nc(n;O=C(n1nc(nc1)S(=O)(=O)C(F)(F)F)N(CC)CC;0.24752219;0.75247777
11910;c4c(F;Fc3c(F)c4c(F)c(OCC)ccc4(cc3(OCC1CCC(CC1)C2CCC(CC)CC2));0.28687966;0.7131203
11912;cc4(cc3;Fc3c(F)c4c(F)c(OCC)ccc4(cc3(OCC1CCC(CC1)C2CCC(CC)CC2));0.28687966;0.7131203
11914;CCl);O=C(OC(c1ccccc1)c2ccccc2)C4=C(C=C)CSC3N4(C(=O)C3(NC(=O)CC(=O)CCl));0.5686907;0.43130928
11924;cc2Cl;O=C(c1cc(F)c(cc1Cl)Cl)c2cc(F)c(cc2Cl)Cl;0.9969668;0.0030332492
11931;=C(O)CCc3c(nn1c(ccc1CC)c3(c2cncc(c2)C))COC;O=C(O)CCc3c(nn1c(ccc1CC)c3(c2cncc(c2)C))COC;0.8516492;0.14835079
