NO_CAS-14646;N#CC(=NOC)C(=N)N;0;NO
131341-86-1-3368;N#Cc1c[nH]cc1c3cccc2OC(F)(F)Oc23;0;NO
92809-19-3-18383;O=C(Oc1ccc(cc1)C(=O)C(N3CCC(Cc2ccccc2)CC3)C)c4ccccc4;0;NO
74388-34-4-336;O=C(N)Nc3cc(ccc3(N=Nc2cc1c(cc(cc1S(=O)(=O)O)S(=O)(=O)O)cc2S(=O)(=O)O))Nc4nc(F)nc(n4)N;0;NO
14091-96-4-11383;O=C1OCCC1SSC2C(=O)OCC2;0;NO
5292-43-3-3046;O=C(OC(C)(C)C)CBr;0;NO
86918-45-8-740;O=C(N)Nc2cc(ccc2(N=Nc1ccc(cc1S(=O)(=O)O)S(=O)(=O)O))Nc3nc(F)nc(c3Cl)C;0;NO
150322-73-9-11367;O=C(Cc1ccccc1(F))C2CC2;0;NO
NO_CAS-17122;O=C(OC(C)(C)C)N(N(C(=O)OC(C)(C)C)Cc1ccc(cc1)C(=O)NC(C)C)C;0;NO
139504-68-0-3041;OC(COC1CCCCC1C(C)(C)C)CC;0;YES
1072-85-1-12105;Fc1ccccc1Br;0;NO
2449-35-6-1874;O=C(O)c1ccc(cc1)S(=O)(=O)c2ccc(cc2)C(=O)O;0;NO
62813-01-8-11962;O=C1CCN(CC1)C2CC2;0;NO
NO_CAS-18383;O=C(Oc2cc(cc1c2(ccc(N)c1S(=O)(=O)O))S(=O)(=O)O)C;0;NO
NO_CAS-16813;O=C(OCCCC)c1ccc(cc1)CC(=O)CC(=O)N;0;NO
29177-84-2-2633;O=C(OCC)C2N=C(c1ccccc1(F))c3cc(ccc3(NC2(=O)))Cl;0;NO
112858-31-8-13524;O=C(N(C)C)CCNN=CC;1;NO
142270-81-3-3298;N2=C(SNC1CCCCC1)SCC2;0;NO
27816-23-5-18383;N#CC(=C)C(=O)OCCOC;1;NO
3001-57-8-1064;O=S1(=O)(CC(C(C1)Cl)Cl);0;NO
5342-31-4-1481;O=C(OCOC(=O)c1ccccc1)c2ccccc2;0;NO
674773-13-8-13889;N#Cc1c(c(C(=O)OC)sc1N(CC(=O)OC)CC(=O)OC)CC(=O)OC;0;NO
4090-51-1-944;O1CC(C)(C)COP1(OP2(OCC(C)(C)CO2)=S)=S;0;NO
NO_CAS-16507;O=C(Nc1ccc(cc1(OCCC(C)CC(C)(C)C))[N+](=O)[O-])C;1;NO
73067-86-4-651;O=C(OC)CCC(NC(=O)CCCCCCCCCCC)C(=O)OC;0;NO
NO_CAS-16441;O=C(ON=C(C(=O)c1ccc(OC)c2ccccc12)c3ccccc3)C;0;NO
NO_CAS-14364;O=C(OCCOCCCCCC)NC(=O)C(=C)C;0;NO
3327-22-8-13763;OC(C[N+](C)(C)C)CCl;1;NO
178312-47-5-18383;O=C(OCC)C1CCC(F)(F)CC1;0;NO
NO_CAS-17804;O=S(=O)(c1ccc(OCCCCCl)cc1)c2ccc(OC(C)C)cc2;0;NO
NO_CAS-14576;O=C(c1ccccc1(O))CBr;0;NO
NO_CAS-18383;O=C(O)c1ccccc1(OCCCCCCCCCCCCCCCC);0;NO
NO_CAS-15737;OC1CCCCC1(OC);0;NO
87617-95-6-602;N#Cc3cc(N=Nc1ccc(cc1)[N+](=O)[O-])sc3(N=Nc2ccc(cc2)N(CCOC(=O)C)CCOC);1;NO
NO_CAS-18383;O=C(OCCCCCCCCCCCCCC)CCC(=O)Cl;0;NO
706-78-5-10428;C1(=C(C(C(C1(Cl)Cl)(Cl)Cl)(Cl)Cl)Cl)Cl;0;NO
24157-82-2-1627;OC(c1ccc2cc(ccc2(c1))C(O)(C)C)(C)C;0;NO
64544-07-6-1668;O=C(OCC3=C(C(=O)OC(OC(=O)C)C)N2C(=O)C(NC(=O)C(=NOC)c1occc1)C2SC3)N;0;NO
NO_CAS-15600;O(c1c3ccccc3(c(OC)c2cc(ccc12)CC))C;1;NO
113053-50-2-779;O=C(OC)c1ccc2n[nH]nc2(c1);0;NO
53284-84-7-12446;O=C(O)C(N)C1CCOCC1;0;NO
137886-82-9-12207;O=C(OCC1C(OC(=O)C)C(OC(=O)C)C(OC(=O)C)C(O)S1)C;0;NO
NO_CAS-15002;O=C(Nc1ccc(N)cc1(OCCCCCC))C;0;NO
59937-28-9-1145;O=C(OC(C)C)C(C(=O)OC(C)C)=C1SC=CS1;0;NO
62323-09-5-195;O=C(OC)CCN(c1cccc(c1)C)CCC(=O)OC;1;NO
65697-34-9-2169;OC1CC(N(C(C)(C)C1)Cl)(C)C;0;NO
19745-72-3-18383;O=C(c1ccc(O)cc1)CN;1;NO
NO_CAS-15583;O=Cc3ccc(Oc1cc(C(=O)O)c(O)c2ccccc12)c(c3)[N+](=O)[O-];1;NO
1009816-49-2-13330;O=C(O)C5(C(=O)Nc4ccc(Oc1ccnc(c1)NC(=O)N3CCC(N2CCN(C)CC2)CC3)cc4(F))(CC5);0;NO
31638-96-7-18383;O=C(Nc1cnccc1)c2cc(OC)c(OC)c(OC)c2;0;YES
1550-35-2-18383;O=Cc1ccc(F)cc1(F);0;NO
NO_CAS-14555;O=C(OC(c1ccccc1)c2ccccc2)C5=C(O)CSC4N5(C(=O)C4(NC(=O)Cc3ccccc3));0;NO
NO_CAS-14103;O=C(Oc3ccc(C=Cc1nc2ccccc2(cc1))cc3(OC))C;0;NO
108673-51-4-957;N#Cc1ccc(cc1)NC(=O)Nc2ccc(cc2(O))NC(=O)C(Oc3ccc(cc3C(C)(C)CC)C(C)(C)CC)CCCCCC;0;NO
959709-91-2-18383;O=C(NC1CC1)C2OC(=NC2(CCC))C(C)C;0;NO
NO_CAS-18070;N#Cc1cnn(c1(N=COC))c2nn3c(c2Cl)CCCC3;0;NO
1066-35-9-18383;C[SiH](C)Cl;0;NO
52093-21-7-131;OC1C(OCC(O)(C)C1(NC))OC3C(O)C(OC2OC(CNC)CCC2(N))C(N)CC3(N);0;NO
NO_CAS-15460;O=C(NC(C)(C)C)C3N(CC(O)C1N=C(OC1)c2cccc(O)c2C)CC4CCCCC4(C3);0;NO
85930-34-3-11756;O=C(Nc1c(ccs1)SC(=O)C)C;0;NO
223595-13-9-13333;O=C(OC)c1cc(ccc1C(NC(=O)C(C)(C)C)C)Br;0;NO
97042-18-7-12848;O=S(=O)(c1ccc(O)cc1)c2ccc(OCC=C)cc2;0;NO
367-21-5-18383;Fc1ccc(N)cc1Cl;0;NO
NO_CAS-18067;FC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)COCCC[Si](C)(C)Cl;0;NO
19878-55-8-18383;O=S(=O)(O)c1ccc(cc1)Sc2ccc(cc2)S(=O)(=O)O;0;NO
3775-29-9-11875;O=C(OCC(=C)COC(=O)C)C;1;NO
NO_CAS-15085;O=C(OCCCCCCCCCCCC)c4cc(NC(=O)C(C(=O)C1(CC)(CC1))N3C(=O)N(Cc2ccccc2)C(OCC)C3(=O))c(cc4Cl)Cl;0;NO
13859-30-8-18383;O=C(OC)C(OC)(C(F)(F)F)C(F)(F)F;0;NO
7327-60-8-18383;N#CCN(CC#N)CC#N;0;NO
1682-78-6-12834;O=C(F)C(F)(OC(F)(F)C(F)(F)F)C(F)(F)F;0;NO
NO_CAS-16076;FC(F)(F)C(F)(F)C(F)(F)C(F)(OCC)C(F)(C(F)(F)F)C(F)(F)F;0;NO
75-30-9-18383;CC(C)I;1;NO
135071-64-6-2649;O=C(Nc1cc(ccc1S(=O)(=O)O)S(=O)(=O)O)C4=NN(C(=O)C4(=CC=CC=Cc3c(O)n(nc3(C(=O)Nc2cc(ccc2S(=O)(=O)O)S(=O)(=O)O))C))C;0;NO
31246-84-1-18383;N#CSCCCCC=C;0;NO
210880-92-5-3576;O=[N+]([O-])NC(=NC)NCc1cnc(Cl)s1;0;NO
249612-47-3-11809;O=C(OC14(CCC(C1)C3CC2OC2C34))C=C;0;NO
18260-97-4-12236;O=C(OOC(C)(C)CCC)C;1;NO
NO_CAS-17388;O=C(OCC(=O)c1cccc(c1(F))Br)C;1;NO
107534-96-3-3258;OC(Cn1ncnc1)(CCc2ccc(cc2)Cl)C(C)(C)C;0;NO
NO_CAS-17195;O=P(OCC)(OCC)CC=C(c1ccccc1)c2ccccc2;0;NO
4646-80-4-10738;O=C(C=Cc1ccccc1)CCC;0;NO
351196-10-6-11523;O=C(OC(C)(C)C1CCC(C)CC1)C(=C)C;0;NO
406-58-6-3516;FC(F)(F)CC(F)(F)C;0;NO
73963-72-1-817;O=C4Nc3ccc(OCCCCc1nnnn1C2CCCCC2)cc3CC4;0;NO
10493-43-3-10437;FC(F)=C(F)OC(F)(F)C(F)(F)F;0;NO
827-15-6-13155;Fc1c(F)c(F)c(c(F)c1(F))I;0;NO
139215-89-7-18383;Fc1cc(cc(F)c1(OC(F)F))C2CCC(CC2)C3CCC(CCCCC)CC3;0;NO
NO_CAS-16005;OCC(C)C1CCCCCCCCCCC1;0;NO
59487-17-1-18383;O=S(=O)(O)c2ccccc2(N=Nc1cc(OC)c(N)cc1C);1;NO
17686-39-4-13057;N#CCC(=O)OCCCCC;0;NO
64350-77-2-1631;OCCn1nnnc1S;0;NO
13280-60-9-10099;O=C(O)c1cc(N)ccc1[N+](=O)[O-];0;NO
NO_CAS-16789;O=Cc1c(O)cc(c(OC(=O)C)c1C(C)(C)C)C(C)(C)C;0;NO
63675-72-9-2465;O=C(OC)C2=C(NC(=C(C(=O)OCC(C)C)C2(c1ccccc1[N+](=O)[O-]))C)C;0;NO
20440-95-3-1383;c1ccc(cc1)N(c2ccc(cc2)C)c3ccc(cc3)C;0;NO
69173-87-1-2112;N#Cc1c(F)cc(F)c(F)c1(C#N);0;NO
69227-51-6-1366;CC[N+]1(C)(CCCC1);0;NO
151213-15-9-13676;O=C(O)C1=CN(c2c(F)c(c(F)cc2(C1(=O)))N3CC4NCCCC4(C3))C5CC5;1;NO
41353-91-7-1554;O1CC13(CN2CCC3(CC2));1;NO
598-56-1-824;N(C)(C)CC;0;NO
2050-60-4-18383;O=C(OCCCC)C(=O)OCCCC;0;NO
NO_CAS-15384;O(c1ccc(OCCCCCCC)cc1)CCCCCCC;0;NO
140660-31-7-18383;O=C(c1cc(c(O)cc1(O))C(C)(C)C)C;0;NO
NO_CAS-18383;O=C(C(c1ccc2cc(OC)ccc2(c1))C)Cl;1;NO
104017-31-4-1155;N(Cc1ccccc1)=P(c2ccccc2)(c3ccccc3)[P+](c4ccccc4)(c5ccccc5)Cc6ccccc6;0;NO
100349-42-6-2707;O=C(OC(c1ccccc1)c2ccccc2)C4N3C(=O)CC3S(=O)C4(C)(C);0;NO
13637-90-6-11088;O=S(=O)(O)NCl;1;NO
4151-98-8-10032;OC(COCC)CCl;0;NO
NO_CAS-18250;O=C4c2ccc1c6cc(ccc6(Oc3c1c2c(cc3S(=O)(=O)O)C(=O)N4c5cccc(c5)S(=O)(=O)CCO))S(=O)(=O)O;1;NO
513-74-6-13129;NC(=S)S;0;NO
86639-52-3-10521;O=C2OCC=1C(=O)N5C(=CC=1C2(O)CC)c4nc3ccc(O)cc3c(c4C5)CC;0;NO
551-68-8-18383;O=C(CO)C(O)C(O)C(O)CO;0;NO
NO_CAS-15177;O=C(O)c1ccccc1N5C(=O)C(=NNc4ccc(OCCOc2cc(C(=O)NCC(OC(=O)C(CCCCCCC)CCCCCCCCC)C)c(O)c3ccccc23)cc4)C(=C(C(=O)N)C5(=O))C;0;NO
105152-45-2-2251;O=C(c2cc(F)c(nc2(Nc1ccc(F)cc1(F)))OC)n3cncc3;0;NO
873197-15-0-18383;O=C(OC(C)(C)C)CN(Cc1ccccc1)C(C)CO;0;NO
NO_CAS-16782;O=C(OCc1ccc(OC)cc1)C4=C(C=C)CSC3N4(C(=O)C3(NC(=O)Cc2ccccc2));0;NO
112-91-4-18383;N#CCCCCCCCC=CCCCCCCCC;0;NO
NO_CAS-15092;n1c(ccc(N)c1C)N(CC)CC;1;NO
NO_CAS-18383;O=C(O)C(NC(=O)C)C(O)C1CCCCC1;0;YES
148462-52-6-12321;Fc1cc(cc(F)c1(F))C2CCC(CC2)CCC3CCC(CCCC)CC3;0;NO
NO_CAS-17226;O=C(OCC)C(=CNC(CO)C(C)C)C(=O)c1cc(c(F)cc1(F))Br;0;NO
NO_CAS-15013;O=C(OCCCCCCCCCCCC)c1cc(c(cc1Cl)Cl)[N+](=O)[O-];0;NO
84500-33-4-18383;O=C(OCC2OC(N1C=C(C(=O)NC1(=O))I)C(OC(=O)C)C2(OC(=O)C))C;0;NO
NO_CAS-18383;O=C(OCC)CC(=O)CC(O)(CCc1ccccc1)CCC;0;NO
NO_CAS-18383;O=C(ON=C(C(=O)c1ccc3c(c1)c2cc(ccc2n3CC)C(=O)c4ccccc4C)CCSc5c(cccc5C)C)C;0;NO
58473-78-2-3768;c1cc(ccc1N(c2ccc(cc2)C)c3ccc(cc3)C7(c4ccc(cc4)N(c5ccc(cc5)C)c6ccc(cc6)C)(CCCCC7))C;0;NO
89789-07-1-2785;O=C(OC(c1ccccc1)c2ccccc2)C5N3C(=O)CC3S(=O)(=O)C5(C)(Cn4nncc4);0;NO
NO_CAS-16818;O=S(=O)(O)c%11cc(N=Nc9cc(OCCCS(=O)(=O)O)c(N=Nc7c(O)c8ccc(N=Nc4c(ccc5c(O)c(N=Nc2ccc3c(O)c(N=Nc1ccccc1S(=O)(=O)O)c(cc3(c2))S(=O)(=O)O)c(cc45)S(=O)(=O)O)Nc6ccccc6)c(c8(cc7S(=O)(=O)O))S(=O)(=O)O)cc9C)c%12c(OS(=O)(=O)c%10ccc(cc%10)C)cc(cc%12(c%11))S(=O)(=O)O;0;NO
5682-70-2-13012;O=C1C=C(CC1)C(C)(C)C;0;NO
NO_CAS-15599;Oc1ccc(c(O)c1(O))C(c2ccc(O)c(O)c2(O))(C)C;0;NO
NO_CAS-16711;O=C(OC)C1CCCCC1(C(=O)OC);0;NO
NO_CAS-17128;O=C(N(C(=NC1CCCCC1)Cl)C2CCCCC2)CCl;0;NO
NO_CAS-14102;O=C(c1ccc(cc1Cl)Cl)C=2C(=O)N(N(C=2C)CC(=O)c3ccccc3)C;0;NO
3089-17-6-13756;O=C1c5cc(ccc5(Nc2cc3C(=O)c4cc(ccc4(Nc3(cc12)))Cl))Cl;0;NO
79542-46-4-950;O=C(Nc3cc(NCC(O)COc1ccccc1)c(cc3(N=Nc2ccc(cc2Cl)[N+](=O)[O-]))Cl)C;1;NO
NO_CAS-15326;O=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F;0;NO
NO_CAS-18383;O=C(OCCC)NC(C(=O)N2CCCC2(C(=O)NCC1CCC(NC(=O)OC(C)(C)C)CC1))C(C)(C)SC(C)C;0;NO
34686-71-0-18383;O=C1OC(CC=CCC)CCC1;0;NO
62105-93-5-79;O=C(OC)NN=CCN1C(=O)c2ccccc2(C1(=O));0;NO
1663-67-8-12836;O=C(CC(=O)Cl)Cl;1;NO
131432-37-6-18383;O=C1OCC(O)C1;0;NO
141-05-9-13661;O=C(OCC)C=CC(=O)OCC;0;NO
375-45-1-12562;FC(F)(C(F)(C(F)(C(F)(F)Cl)Cl)Cl)Cl;0;NO
152911-43-8-11530;O=C(c1cccc(OC)c1(OC))c2cc(ccc2(N))Cl;0;NO
NO_CAS-17033;O=C(c1cc(ccc1C)I)c2c(cc(cc2C)C(=C[N+](=O)[O-])C)C;0;NO
2517-44-4-18383;O(C)C(OC)C(OC)OC;0;NO
84627-04-3-12902;O=C(O)c3ccccc3(C(=O)c1ccc(O)c(c1)c2ccccc2);0;NO
609-14-3-12603;O=C(OCC)C(C(=O)C)C;0;NO
92809-20-6-938;O=C(Oc1ccc(cc1)C(O)C(N3CCC(Cc2ccccc2)CC3)C)c4ccccc4;0;NO
14032-62-3-11382;O=C1OCCC1S;0;NO
NO_CAS-15691;N#CCc1c(F)cc(C(=O)OCC)c(F)c1(F);0;NO
77458-30-1-2174;Oc1cnn(c1)c2ccc(cc2)Cl;1;NO
NO_CAS-14599;C=C(C)CN(c1ccccc1)c2ccccc2;1;NO
NO_CAS-16468;O=C(OC)CC(=NNC(=O)C)C;0;NO
725-89-3-10167;O=C(O)c1cc(cc(c1)C(F)(F)F)C(F)(F)F;0;NO
1066-54-2-3306;C#C[Si](C)(C)C;0;NO
NO_CAS-16370;O=C(CS(=O)(=O)c1ccccc1)C3(N)(Cc2c(OC)ccc(OC)c2CC3);1;NO
NO_CAS-15666;O=S(=O)(O)OCCS(=O)(=O)c7ccc(N=Nc6c(O)c5c(cc(cc5(Nc1nc(nc(n1)Nc3cc(cc2cc(cc(O)c23)S(=O)(=O)O)S(=O)(=O)O)Nc4ccccc4CC))S(=O)(=O)O)cc6S(=O)(=O)O)cc7;0;NO
54574-01-5-18383;O=C4OC2(c3ccc(cc3(Oc1ccc(cc12)NCCCCCCCC))N(CC)CC)c5ccccc45;1;NO
27945-00-2-11957;O=C(N(CC)CC)CCN(CC)CC;1;NO
NO_CAS-17829;O=C(OC)C1NCC(F)C1;0;NO
NO_CAS-15916;O=C(OC(C)C)NCc1ccc[n+]([O-])c1;0;NO
NO_CAS-18383;n1c(ccc(N)c1N(CC)CC)C;1;NO
NO_CAS-14469;O=C(c2ccc(OCc1ccccc1)c(c2)[N+](=O)[O-])CBr;1;NO
NO_CAS-18383;O=C(OC(C)(C)C)n2c(nc1ccccc12)c3ccccc3;0;NO
NO_CAS-15673;O=C(O)C(NC(=O)CN)Cc1ccc(O)cc1;0;NO
NO_CAS-18383;O=C(Nc3cc(ccc3(N=Nc2cc1c(cc(cc1S(=O)(=O)O)S(=O)(=O)O)cc2S(=O)(=O)O))Nc4nc(nc(n4)Cl)Cl)C;0;NO
195863-85-5-11917;O(CC(=C)C)C1CC(C)CCC1C(C)C;0;NO
94106-23-7-18383;O=C(Oc3cc(OCCCCCCCCCCCCCCCC)c(cc3(NS(=O)(=O)c1cc(N)ccc1N2CCOCC2))C4CCCCC4)C;0;NO
67154-24-9-12023;O(CC)[Si](OCC)(OCC)CCCN1CCN(C)CC1;0;NO
NO_CAS-18383;O=C(OC(c1ccccc1)c2ccccc2)C5=C(CSC4N5(C(=O)C4(NC(=O)Cc3ccccc3)))C[P+](c6ccccc6)(c7ccccc7)c8ccccc8;0;NO
97344-67-7-795;O=C(c1ccc2c(cccc2(c1(O)))NS(=O)(=O)c3cccc(c3)S(=O)(=O)O)N(c4ccc(cc4)NS(=O)(=O)C)CC;1;NO
97682-44-5-10188;O=C(Oc3ccc4nc2C1=CC5=C(C(=O)N1Cc2c(c4(c3))CC)COC(=O)C5(O)CC)N7CCC(N6CCCCC6)CC7;0;NO
3695-77-0-12746;c1ccc(cc1)C(c2ccccc2)(c3ccccc3)S;0;NO
139215-88-6-12056;Fc1cc(cc(F)c1(OC(F)F))C2CCC(CC2)C3CCC(CC)CC3;0;NO
95-11-4-11980;N#CC2CC1C=CC2(C1);0;NO
140163-89-9-12275;N#CN=C1N(CC)CCN1P(=O)(OCC)SCCC;0;NO
455-14-1-13801;FC(F)(F)c1ccc(N)cc1;1;NO
NO_CAS-14691;O=C(OCC)C(NC2C(=O)NCC(c1cccs1)SC2)CCc3ccccc3;0;NO
167888-37-1-18383;O=C(OCC)C1=CN(c2c(C1(=O))c(N)c(F)c(F)c2C)C3CC3;0;NO
58464-25-8-11119;c1ccc2c(c1)ccc3c2C(C(=[N+]3C)C)(C)C;1;NO
214773-10917;c1cc(ccc1[SiH](C)C)[SiH](C)C;0;NO
768-32-1-2731;c1ccc(cc1)[Si](C)(C)C;0;NO
6974-87-4-18383;O=C(OCC)C(CCCCCCCCCC)Br;0;NO
NO_CAS-16340;O=C1N(CCC1)CC(C)C;0;NO
421546-91-0-11221;Oc1c(cc(cc1COC)C(C)(C)C)COC;0;NO
NO_CAS-18383;O=C2C(OCC)=C(C(=O)C(Nc1cc(c(N)cc1(OC))S(=O)(=O)O)=C2Cl)Cl;1;NO
NO_CAS-18383;O=C(O)c1ccc(OCCCCOC(=O)C=C)cc1;0;NO
NO_CAS-18031;O=C(c2ccc(OCCCCc1cccc(F)c1C)cc2)C;0;NO
NO_CAS-14707;N#CCN3C(=O)C4=C(c2cc(c1ccccc1)sc2C7(C4(C3(=O)))(C5CC6CC(C5)CC7(C6)))C;0;NO
NO_CAS-15501;FC(F)(CC[Si](Cl)(Cl)Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC[Si](Cl)(Cl)Cl;0;NO
443926-71-4-18383;c1cc(ccc1C)C2CCC(CCCCCCC)CC2;0;NO
NO_CAS-18383;O=C(OC(C)CC(O)(C(F)(F)F)C(F)(F)F)C(=C)C;0;NO
88450-59-3-18383;O=C(O)c4ccc(N=Nc2c(O)c(cc1ccccc12)C(=O)Nc3ccccc3)cc4;0;NO
62875-07-4-18383;OCCC(O)(C)CO;0;NO
33765-85-4-22;OC2C(CC)CC3C4CCc1cc(OC)ccc1C4(CCC23(C));0;NO
21725-46-2-6;N#CC(Nc1nc(nc(n1)Cl)NCC)(C)C;0;NO
108683-62-1-13122;O=Cc1ccccc1CCl;1;NO
NO_CAS-15298;NC(C(C)C)=S;0;NO
11071-47-9-13604;C=CCCCC(C)C;0;NO
50850-93-6-789;O=C(OCC)c1ccc2nc(N)sc2(c1);0;NO
132664-15-4-2983;O=C(O)C2=CN(c3c(F)c(c(F)c(NCc1ccccc1)c3(C2(=O)))N4CC(NC(C)C4)C)C5CC5;0;NO
25485-88-5-10803;O=C(OC1CCCCC1)c2ccccc2(O);0;NO
17832-28-9-369;OCCCCOC=C;0;NO
50670-50-3-10179;N#Cc1ccc(cc1)c2ccc(cc2)C;0;NO
50292-91-6-3109;O=C1OC(c2ccccc12)(c4c3ccccc3n(c4C)CCCC)c6c5ccccc5n(c6C)CCCC;0;NO
41556-26-7-110;O=C(OC1CC(N(C)C(C)(C)C1)(C)C)CCCCCCCCC(=O)OC2CC(N(C)C(C)(C)C2)(C)C;0;NO
NO_CAS-15048;O=C(OB(OC(=O)C)OC(=O)C)C1=CN(c2cc(c(F)c(c2(C1(=O)))C)Br)C3CC3;0;NO
16652-71-4-2599;O=C(OCc1ccccc1)C2NCCC2;0;NO
NO_CAS-18383;O=[N+]([O-])c1cc(ccc1(OCCCCCCCCCCCCCC))Cl;0;NO
NO_CAS-16081;O=S(=O)(O)OCCS(=O)(=O)c1ccc(cc1)Nc2nc(nc(n2)Cl)Nc5ccc4c(O)c(N=Nc3ccc(OC)cc3S(=O)(=O)O)c(cc4c5S(=O)(=O)O)S(=O)(=O)O;0;NO
NO_CAS-14622;O=C2Nc1ccccc1N2CCOCC;0;NO
4750-28-1-10318;O=S(=O)(Nc1ccc(cc1)Cl)c2ccccc2;0;NO
NO_CAS-16400;O=C(O)CCNC(=O)C(CCCCCCCCCCCC)S(=O)(=O)c1ccccc1;0;NO
NO_CAS-17902;O(C(O[Si](C)(C)C)=CC(O[Si](C)(C)C)=C)C(C)C;0;NO
NO_CAS-18383;O([Si](O[Si](C)(C)C)(O[Si](C)(C)C)c1ccc(C=C)cc1)[Si](C)(C)C;0;NO
56610-81-2-13304;OCCN1NN=NC1=S;0;NO
6958-60-7-12286;O=C1NNC(=O)C(=C1Br)Br;1;NO
91832-30-3-18383;O=C(OC(c1ccccc1)c2ccccc2)C4=C(C=C)CSC3N4(C(=O)C3(NC(=O)C(=NO)C(=O)CCl));0;NO
NO_CAS-16425;O=S(=O)(OCCC(C)C)c1ccc(cc1)C;1;NO
NO_CAS-18383;N#Cc1c[nH]c(c1)c2ccccc2(F);0;NO
64096-87-3-18383;O=C(O)C1CCS(=O)(=O)CC1;0;NO
602-94-8-18383;O=C(O)c1c(F)c(F)c(F)c(F)c1(F);0;NO
NO_CAS-18383;N#CC1CCC(C(=O)O)CC1;0;NO
268544-50-9-14152;O=C(OC(C)(C)C)C(=NOCC(=O)OC)C(=O)C;1;NO
33353-63-8-10663;O(c1ccc(cc1(N))C(C)(C)C)CCC;0;NO
203313-25-1-13204;O=C(OC1=C(C(=O)NC12(CCC(OC)CC2))c3cc(ccc3C)C)OCC;0;NO
NO_CAS-16302;O=C(O)CNC(=O)c1cccc(c1)S(=O)(=O)C(Br)(Br)Br;1;NO
NO_CAS-18383;O=C(Oc1cc(nn1c2c(cc(cc2Cl)Cl)Cl)NC(=O)C(=C)C)C(=C)C;0;NO
898543-06-1-13972;O=C1OC(CN)CN1c2ccc(cc2)N3C(=O)COCC3;0;NO
NO_CAS-15789;O=C(C)COc1cc(cc(c1)C)C;0;NO
36606-49-3-12009;O(c1ccc(cc1)Br)C2OCCCC2;0;NO
14362-12-0-1203;Oc1c(cc(cc1C(C)(C)C)C(C)(C)C)Cc2cc(cc(c2(O))C(C)(C)C)C(C)(C)C;0;NO
NO_CAS-14255;O=C(F)C(F)(OC(F)(F)C(F)(F)CI)C(F)(F)F;0;NO
563-80-4-13846;O=C(C)C(C)C;0;NO
112-05-0-13614;O=C(O)CCCCCCCC;0;NO
NO_CAS-16052;N#Cc1cnc(cc1)C;0;NO
145788-78-9-10773;O1CC(NC1(C)CCCc2ccc(cc2)Cl)(C)C;0;NO
70254-03-4-723;O=[N+]([O-])c1ccc(c(c1)S(=O)(=O)Cl)N2CCOCC2;1;NO
NO_CAS-17474;O=C(OC)c2cc(C=NN=Cc1ccc(O)cc1)ccc2(O);0;NO
143824-74-2-2901;O(c1ccc(cc1)Cl)CCOCc2ccc(cc2)COCCOc3ccc(cc3)Cl;0;NO
NO_CAS-17116;FC(F)(F)c2nn(c1ccc(OC)cc1)c(c2)c3ccc(O)cc3;0;NO
5343-44-2-13830;O=C(N(CCCC)CCCC)CCCCCCCCCCC;0;NO
NO_CAS-15457;O=C(NC(C)(C)CO)c1ccccc1(OC);0;NO
151-50-8-7065;N#C;0;NO
55931-94-7-18383;N(C)(C)CCS;0;YES
152459-95-5-13520;O=C(Nc1ccc(c(c1)Nc2nccc(n2)c3cnccc3)C)c4ccc(cc4)CN5CCN(C)CC5;1;NO
NO_CAS-14648;O=C(O)C1=CN(c2c(OC)c(F)c(F)cc2(C1(=O)))C3CC3;0;NO
98789-58-3-823;c1ccc(cc1)C=C(c2ccccc2)c3ccc(cc3)N(c4ccccc4)c5ccccc5;0;NO
73265-15-3-1142;FC(F)(F)c2cnc(Oc1c(cc(N)cc1Cl)Cl)c(c2)Cl;0;NO
NO_CAS-14647;N#CC(=NOC)CON;0;NO
NO_CAS-15626;O=C1N(N=C(C)C1CC2C(=O)N(N=C2(C))c3ccc(cc3)C)c4ccc(cc4)C;0;NO
18586-22-6-13306;O([Si](O[Si](C=C)(C)C)(c1ccccc1)c2ccccc2)[Si](C=C)(C)C;0;NO
NO_CAS-17814;O(c1ccccc1(N))CC(COc2ccccc2(N))(COc3ccccc3(N))COc4ccccc4(N);0;NO
74639-40-0-3139;O=C(Oc1ccc(cc1(OC(=O)OCC))CCNC(=O)C(NC(=O)C)CCSC)OCC;0;NO
2550-52-9-10704;O=C1CCCCCCCCCCCCCCC1;0;NO
51677-09-9-311;O=C(OC)c1noc(c1)c2ccccc2;0;NO
NO_CAS-18383;O=C(c1ccc3c(c1)c2cc(ccc2n3CC)C(=NO)CC(NO)C)c4ccccc4C;0;NO
NO_CAS-16560;O=S(=O)(O)CCNc1nc(nc(n1)Cl)N(CCO)CCO;0;NO
5468-66-6-12868;n1c3ccccc3([nH]c1Cc2ccc(cc2)Cl);0;NO
NO_CAS-15714;O=C(OC(C)(C)C)NC(Cc1ccccc1)C(O)COS(=O)(=O)C;1;NO
207462-53-1-18383;Fc1cc(cc(F)c1(F))C2CCC(CC2)C3OCC(CO3)CCC;0;NO
13200-83-4-1300;O=CN1CCCC1(C(=O)O);0;NO
